Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
8887 | 296.2333487831056 | 99.23456573486328,191.65977478027344,0.1726255714893341 | 5.412601947784424,0.010337522253394127,1.4302730733106728e-06 | 89.9 | 0.0005741852801293135,-0.02247649058699608,0.15095673501491547 | 0.017037389799952507,0.014941216446459293,4.576873470796272e-05 | 0,0
8926 | 297.5333488509059 | 106.27615356445312,191.677001953125,0.1726246178150177 | 5.435513973236084,0.014390631578862667,4.0047643778962083e-07 | 89.8 | -0.003358946181833744,-0.022566325962543488,-0.007796937134116888 | 0.01929759792983532,0.01116363238543272,-3.4326562854403164e-06 | 0,0
8967 | 298.9000155888498 | 113.22373962402344,191.68948364257812,0.1771332174539566 | 1.5940542221069336,-0.014654302038252354,-9.502733882982284e-05 | 90.5 | -0.08977023512125015,2.3369741439819336,-0.4718320965766907 | -16.358034133911133,-0.309124231338501,0.02422253042459488 | 1,5
9008 | 300.26668232679367 | 113.29559326171875,191.68934631347656,0.172256201505661 | -1.827090272854548e-05,2.0087016139314073e-07,2.059593271042104e-06 | 0 | -0.0001294628600589931,-0.009765413589775562,3.589240122892079e-07 | -0.0001747620408423245,5.037953769715386e-07,1.2014292224193923e-05 | 1,5
9049 | 301.63334906473756 | 113.29562377929688,191.68934631347656,0.1722090095281601 | -2.1329768173927732e-07,-1.729215171053511e-08,-2.288436888875367e-07 | 0 | 1.2280831469979603e-05,-0.00011456691572675481,1.0284724183406979e-08 | 8.5313979525381e-07,-8.42828569602716e-07,-2.4600694814580493e-05 | 1,5
9086 | 302.86668246239424 | 113.29562377929688,191.68934631347656,0.1722090095281601 | -1.0307207531923268e-08,-5.880938847013795e-09,5.7210922221884175e-08 | 0 | 3.6283281588112004e-06,-5.508587946678745e-06,6.234957689033038e-11 | -5.734764840781281e-07,-1.1925646958843572e-06,-5.148982381797396e-06 | 1,5
9128 | 304.2666825354099 | 113.29562377929688,191.68934631347656,0.1722090095281601 | -1.1725173054699667e-09,-1.1236619412713367e-09,-3.432655262258777e-07 | 0 | 8.193260896405263e-07,-6.275571422520443e-07,3.738069229153318e-11 | -3.903230627599896e-09,-3.653104263534601e-09,-1.1442178902143496e-06 | 1,5
9168 | 305.600015938282 | 113.29562377929688,191.68934631347656,0.1722090095281601 | -1.3026456580078616e-09,-1.2472263222207403e-09,-4.386170644465892e-07 | 0 | 9.10427957023785e-07,-6.972915684855252e-07,4.053908597700939e-11 | -3.884132571130294e-09,-2.6025179233890583e-10,-1.1442186860222137e-06 | 1,5
9210 | 307.0000160112977 | 113.29562377929688,191.68934631347656,0.1722090095281601 | -1.317069647788216e-10,-2.721378157544141e-11,-1.3349215066682518e-07 | 0 | -4.068042569471686e-10,-6.972601340748952e-08,1.5793217970384854e-13 | -3.909164991711123e-09,-4.270086950697305e-09,-1.1442184586485382e-06 | 1,5
9248 | 308.2666827440262 | 113.29562377929688,191.68934631347656,0.1722090095281601 | -1.9676391072032118e-10,-8.84207151941041e-11,-1.5256246399530937e-07 | 0 | 4.513386286930654e-08,-1.0459107357974062e-07,2.2714571109444526e-12 | -3.90327814514535e-09,-3.6534459901815808e-09,-1.1442184586485382e-06 | 1,5
