Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
4208 | 140.2666739821434 | 167.78411865234375,187.6339874267578,0.2251545637845993 | -3.5980746746063232,0.08606434613466263,-0.0004256873799022287 | 271.4 | 0.009199812076985836,0.49186649918556213,-0.011659404262900352 | 10.07093620300293,-0.2355746030807495,0.03086872398853302 | 0,0
4249 | 141.6333407200873 | 164.57533264160156,187.69602966308594,0.22541190683841705 | -1.0593693256378174,0.013861550018191338,3.394514806132065e-06 | 270.7 | -0.003416655585169792,-0.19952642917633057,0.12833134829998016 | -2.573103666305542,0.04217812418937683,0.00010355176345910877 | 0,0
4288 | 142.93334078788757 | 162.01596069335938,187.7200469970703,0.2253839373588562 | -0.5903242826461792,0.002551334211602807,6.483904826382059e-07 | 0 | -0.0009059926960617304,-0.2504950165748596,0.11216544359922409 | 0.007431506644934416,0.011805204674601555,6.350412149913609e-05 | 0,0
4329 | 144.30000752583146 | 160.5376739501953,187.7239990234375,0.22560423612594604 | 0.0001017228642012924,-6.239063623070251e-06,2.2884369172970764e-06 | 0 | 0.000754109991248697,-0.21771501004695892,-8.309467375511304e-06 | -0.00020653400861192495,3.0454504667432047e-05,-4.233607614878565e-05 | 0,0
4371 | 145.70000759884715 | 160.5380096435547,187.7239990234375,0.22587287425994873 | 3.5510024076756963e-07,-6.982008926570415e-08,-1.3730621049035108e-06 | 0 | -7.101744267856702e-05,-0.0007615122012794018,6.888664216830875e-08 | 2.5333870325994212e-06,-5.450930984807201e-06,1.144218367699068e-05 | 0,0
4413 | 147.10000767186284 | 160.5380096435547,187.7239990234375,0.22587504982948303 | 1.239644564776654e-08,-5.513549083957514e-08,8.96304470643372e-07 | 0 | -2.6301644538762048e-05,-3.278164876974188e-05,-3.3329077275823238e-09 | 2.940508352367033e-07,-1.5944912092891173e-06,-1.544694896438159e-05 | 0,0
4450 | 148.33334106951952 | 160.5380096435547,187.7239990234375,0.22587504982948303 | 6.392840701252567e-10,-2.1644609660143033e-08,-7.628122489222733e-07 | 0 | -1.7181175280711614e-05,-1.4999409359006677e-06,1.9565894737727518e-10 | 9.395930256062002e-09,1.9941113649224462e-08,5.721101956623897e-07 | 0,0
4492 | 149.7333411425352 | 160.5380096435547,187.7239990234375,0.22587504982948303 | -2.6743804948381467e-09,-4.255304020261974e-08,6.674607675449806e-07 | 0 | 4.01491743104998e-05,5.271339887258364e-06,-1.4646962531728036e-09 | -3.595955888613389e-08,-9.562656941852765e-07,5.721084903598239e-07 | 0,0
4533 | 151.1000078804791 | 160.5380096435547,187.7239990234375,0.22587504982948303 | -3.1362618058139446e-10,-2.2218509698745947e-08,5.911795142310439e-07 | 0 | 0.00013202015543356538,2.147573496813493e-07,-2.145449373713859e-09 | -1.7979862931838397e-08,-2.175643430746277e-06,1.1442186860222137e-06 | 0,0
4574 | 152.46667461842299 | 160.5380096435547,187.7239990234375,0.22587504982948303 | 2.3470367871425424e-09,3.368069201314938e-08,-9.535153822071152e-07 | 0 | -5.9533929743338376e-05,-8.471850378555246e-06,-8.955868824322977e-10 | -4.6296015909774724e-08,-1.0499265954422299e-06,2.86054591924767e-06 | 0,0
4613 | 153.76667468622327 | 160.5380096435547,187.7239990234375,0.22587504982948303 | -1.154986595253149e-08,-1.3658864261856252e-08,1.2014294270557002e-06 | 0 | 2.2990298020886257e-05,3.0305915061035194e-05,-7.439221461069678e-10 | -3.190471886682644e-07,-1.116246835408674e-06,5.72109183849534e-06 | 0,0
4654 | 155.13334142416716 | 160.5380096435547,187.7239990234375,0.22587504982948303 | 1.9657542260631544e-09,-9.025436398246711e-09,-6.293201408880122e-07 | 0 | -5.038607196183875e-05,-5.967226115899393e-06,-6.466385066294933e-11 | -2.636630691554842e-09,5.898265342807463e-08,1.1442186860222137e-06 | 0,0
4695 | 156.50000816211104 | 160.5380096435547,187.7239990234375,0.22587504982948303 | -3.0931210370788165e-10,4.6349416749080774e-08,-1.5828354662517086e-06 | 0 | -0.00011629889195319265,1.3391367019721656e-06,5.74567171618412e-10 | -9.279362167546878e-09,1.3904824527344317e-06,-4.748506034957245e-05 | 0,0
4736 | 157.86667490005493 | 160.5380096435547,187.7239990234375,0.22587504982948303 | -4.64862459637061e-09,4.592632496525084e-09,7.05601394201949e-07 | 0 | 9.662668890086934e-05,1.3559171748056542e-05,9.726771610374385e-10 | 1.3440690338484274e-07,8.110401381600241e-07,-6.293200385698583e-06 | 0,0
4774 | 159.1333416327834 | 160.5380096435547,187.7239990234375,0.22587504982948303 | 4.826469890417684e-09,8.939228024473778e-08,-9.7258566711389e-07 | 0 | -4.144203194300644e-05,-1.1412381354602985e-05,1.7164244470180279e-09 | 2.967402146225595e-08,4.385276497487212e-06,2.2884373720444273e-06 | 0,0
4815 | 160.5000083707273 | 160.5380096435547,187.7239990234375,0.22587504982948303 | -8.418848396196665e-10,-8.085100589028116e-09,5.721092293242691e-07 | 0 | 3.8110403693281114e-05,3.5725665838981513e-06,4.613298909550423e-10 | -6.027527921226294e-10,9.763261488160424e-08,5.721101956623897e-07 | 0,0
4856 | 161.8666751086712 | 160.5380096435547,187.7239990234375,0.22587504982948303 | 1.8919863453703556e-09,3.777573098773246e-08,-6.674607675449806e-07 | 0 | -9.483549547439907e-06,-5.770767074864125e-06,-3.252037528156393e-10 | 6.440247890537876e-09,2.3187732267615502e-07,1.1442186860222137e-06 | 0,0
4897 | 163.23334184661508 | 160.5380096435547,187.7239990234375,0.22587504982948303 | 5.830588900579414e-09,3.105304458017599e-08,-1.163288743555313e-06 | 0 | -4.77457360830158e-05,-1.1877064935106318e-05,2.0653312393648093e-09 | 2.2695283874440975e-08,-1.3277415291668149e-06,3.432654466450913e-06 | 0,0
4935 | 164.50000857934356 | 160.5380096435547,187.7239990234375,0.22587504982948303 | -5.569208649802704e-09,3.26214362189603e-08,5.911795142310439e-07 | 0 | 7.724908937234432e-05,1.3724545169679914e-05,6.97538526939212e-10 | -1.7100552440751926e-07,2.2647964215138927e-06,-3.604288212954998e-05 | 0,0
4975 | 165.83334198221564 | 160.5380096435547,187.7239990234375,0.22587504982948303 | 1.7118980677466311e-09,3.870891518431563e-08,-8.200231604860164e-07 | 0 | -5.496794983628206e-05,-7.122362603695365e-06,-9.609473217153663e-10 | -1.1582191206116477e-08,-6.271057628737253e-08,3.4326562854403164e-06 | 0,0
5016 | 167.20000872015953 | 160.5380096435547,187.7239990234375,0.22587504982948303 | -9.699594460954586e-10,-2.6345535530936104e-08,7.437419640154985e-07 | 0 | 2.4342081815120764e-05,3.7676886677218135e-06,9.257608013513163e-10 | 1.4808352943873615e-07,1.552389079506611e-07,-2.4600694814580493e-05 | 0,0
5055 | 168.5000087879598 | 160.5380096435547,187.7239990234375,0.22587504982948303 | 3.1658815569102217e-09,-1.2185657816132789e-08,-5.911795142310439e-07 | 0 | -4.915877434541471e-05,-8.507731763529591e-06,3.3515251685045655e-10 | -4.442112899738504e-09,3.079515238368913e-07,1.1442186860222137e-06 | 0,0
5097 | 169.9000088609755 | 160.5380096435547,187.7239990234375,0.22587504982948303 | 5.962649485269367e-09,2.881885485805924e-08,-1.163288743555313e-06 | 0 | -5.10498030052986e-05,-1.2157996025052853e-05,2.0963257796324797e-09 | 2.2599108362442166e-08,-1.3534134950532462e-06,3.432654466450913e-06 | 0,0
5138 | 171.2666755989194 | 159.54934692382812,187.72601318359375,0.22625331580638885 | -2.5194053649902344,0.002421293407678604,-7.437419640154985e-07 | 270.1 | -0.0006445527542382479,0.04502926394343376,0.517083466053009 | -2.5609586238861084,0.013101745396852493,-3.261022357037291e-05 | 0,0
5180 | 172.66667567193508 | 156.42356872558594,187.719482421875,0.22617614269256592 | -3.362330913543701,-0.020280297845602036,1.94517133422778e-06 | 269.7 | -0.00019707651517819613,0.013647953048348427,0.40643298625946045 | -2.383002996444702,-0.026501229032874107,8.46721522975713e-05 | 0,0
5218 | 173.93334240466356 | 151.1888885498047,187.67770385742188,0.2256537526845932 | -3.534142017364502,-0.03170524910092354,1.659116833252483e-06 | 269.5 | 0.0020433247555047274,-0.13457328081130981,0.05421993136405945 | 0.04816531762480736,-0.0015486403135582805,5.4922486015129834e-05 | 0,0
5260 | 175.33334247767925 | 144.7536163330078,187.61817932128906,0.22590725123882294 | -4.928994178771973,-0.04519577696919441,-7.246716791087238e-07 | 269.5 | -0.0005558261764235795,0.012428912334144115,-0.03350016474723816 | -0.09397029131650925,0.004817135166376829,-2.3456475901184604e-05 | 0,0
5301 | 176.70000921562314 | 138.05699157714844,188.10557556152344,0.22582820057868958 | -4.5923752784729,1.7852925062179565,-1.7544682577863568e-06 | 291.2 | 0.004881855566054583,0.0043924772180616856,-32.29970932006836 | 0.7364701628684998,2.303337812423706,-2.4600694814580493e-05 | 0,0
5342 | 178.06667595356703 | 133.20318603515625,192.56944274902344,0.22582820057868958 | -2.152337074279785,4.501828670501709,8.772341288931784e-07 | 334.4 | 0.011512981727719307,-0.019824868068099022,-28.024126052856445 | 1.87051522731781,1.0247467756271362,7.208575698314235e-05 | 0,0
5380 | 179.3333426862955 | 132.01980590820312,198.74403381347656,0.22642570734024048 | -0.17260675132274628,5.056614875793457,0.0002965623571071774 | 358.0 | -0.024920020252466202,0.09075415879487991,-10.303295135498047 | 1.9111251831054688,0.211515411734581,-0.011220206506550312 | 0,0
5422 | 180.7333427593112 | 131.9757843017578,205.79306030273438,0.22627845406532288 | 0.08994189649820328,5.066013813018799,0.0017867542337626219 | 1.0 | -0.04172619432210922,0.010831262916326523,-0.8896781802177429 | 0.24225889146327972,0.8354901671409607,-0.028610605746507645 | 0,0
5463 | 182.1000094972551 | 132.12562561035156,212.688232421875,0.22635944187641144 | 0.12920427322387695,5.042559623718262,-7.761615052004345e-06 | 1.5 | -0.00606978265568614,-0.015872107818722725,-3.3337924480438232 | 0.007615684997290373,0.07215499132871628,5.435039201984182e-05 | 0,0
5505 | 183.50000957027078 | 132.2481231689453,218.59730529785156,0.2244464010000229 | 3.405375173315406e-05,-6.195966125233099e-05,0.0010477035539224744 | 0 | -0.1687920093536377,0.004799169022589922,-1.5590017937938683e-05 | -0.0006738321972079575,-0.006237075198441744,-0.0006693682516925037 | 1,3
