Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
1354 | 45.1333356872201 | 101.19991302490234,191.6616973876953,0.21760855615139008 | 1.8550807237625122,-0.009536356665194035,1.9985682229162194e-05 | 90.3 | 0.010654843412339687,2.1253883838653564,-0.1006244346499443 | -5.1977739334106445,0.025324298068881035,-0.0010320848086848855 | 0,0
1395 | 46.500002425163984 | 104.26229095458984,191.64610290527344,0.21998214721679688 | 1.2564620971679688,-0.007038005627691746,-2.3456477720174007e-05 | 90.3 | -0.008090480230748653,-0.8078524470329285,-0.013513765297830105 | 0.8070051074028015,-0.0006016669212840497,0.0010280803544446826 | 0,0
1436 | 47.86666916310787 | 104.5830078125,191.64468383789062,0.2146805077791214 | -0.00018953731341753155,5.062633476882183e-07,-1.620976036065258e-06 | 0 | -8.909491589292884e-05,-0.04717474430799484,3.062999098801811e-07 | 0.000574507808778435,-1.0297673043169198e-06,2.402859172434546e-05 | 0,0
1474 | 49.13333589583635 | 104.58311462402344,191.64468383789062,0.21456611156463623 | -1.9740036805160344e-06,7.002549651247136e-09,-9.153747555501468e-07 | 0 | -3.6938733956048964e-06,-0.0004906560643576086,-5.026795868445788e-09 | 5.79491097596474e-06,-1.6395174498029519e-06,-1.258640259038657e-05 | 0,0
1515 | 50.50000263378024 | 104.58311462402344,191.64468383789062,0.21456503868103027 | -2.176542857057484e-08,4.192436175998182e-09,-9.7258566711389e-07 | 0 | -1.23086977055209e-06,-5.399785550253e-06,-3.068589826682455e-09 | -1.260431190530653e-07,-2.16461906177301e-08,-2.86054591924767e-06 | 0,0
1556 | 51.86666937172413 | 104.58311462402344,191.64468383789062,0.21456503868103027 | -7.640736043867946e-09,-7.012999958533328e-09,-2.479139880051662e-07 | 0 | 2.0632660380215384e-06,-1.9013031078429776e-06,4.781881557391898e-09 | -6.47039186674192e-08,-5.5261153875107993e-08,-2.288436689923401e-06 | 0,0
1595 | 53.16666943952441 | 104.58311462402344,191.64468383789062,0.21456503868103027 | -3.8276734670716905e-08,-9.457659899680948e-08,-5.7210922221884175e-08 | 0 | 2.3734108253847808e-05,-9.451943697058596e-06,5.2570566566600974e-08 | -1.199561211251421e-06,-2.937316821771674e-06,7.437420208589174e-06 | 0,0
1631 | 54.36666950210929 | 104.58311462402344,191.64468383789062,0.21456503868103027 | 2.0547001877702087e-09,2.177247937495963e-09,-2.479139880051662e-07 | 0 | -6.332081738946727e-07,5.111274390401377e-07,-1.4607379750231075e-09 | 2.0500010577961802e-08,2.1065298838607305e-08,-2.288436689923401e-06 | 0,0
1672 | 55.73333624005318 | 104.58311462402344,191.64468383789062,0.21456503868103027 | 2.625569095471292e-09,4.4385601860597035e-09,-5.530388875740755e-07 | 0 | -1.2616955018529552e-06,6.560821361745184e-07,-2.9638962395495128e-09 | -2.1131162597498587e-08,1.8371157040064645e-08,-3.432654466450913e-06 | 0,0
1713 | 57.100002977997065 | 104.58311462402344,191.64468383789062,0.21456503868103027 | 2.9941285006884755e-09,1.0417808837814846e-08,-8.96304470643372e-07 | 0 | -2.5843189632723806e-06,7.447940788551932e-07,-5.267518865537113e-09 | 1.1868831961692194e-06,3.01393242807535e-06,-1.3730621503782459e-05 | 0,0
