Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
570 | 19.00000099092722 | 98.82485961914062,191.56521606445312,0.17262370884418488 | 5.293091773986816,0.015376773662865162,9.916559520206647e-07 | 89.8 | 0.00023282923211809248,-0.0232436191290617,0.04400712251663208 | 0.021386144682765007,0.008469772525131702,1.4302728231996298e-05 | 0,0
580 | 19.33333434164524 | 100.58795928955078,191.5702667236328,0.17262397706508636 | 5.300151348114014,0.015843819826841354,9.916559520206647e-07 | 89.8 | -0.0029921832028776407,-0.023236172273755074,0.02625141479074955 | 0.021185873076319695,-0.0035811399575322866,9.153746759693604e-06 | 0,0
590 | 19.666667692363262 | 102.53008270263672,191.57620239257812,0.17262393236160278 | 5.307907581329346,0.016474347561597824,8.581638439864037e-07 | 89.8 | -0.0011477076914161444,-0.02319975756108761,0.019039979204535484 | 0.020985601469874382,-0.00018842516874428838,6.865310751891229e-06 | 0,0
600 | 20.000001043081284 | 104.1212158203125,191.58106994628906,0.17262405157089233 | 5.314238548278809,0.01669938862323761,-4.767576911035576e-07 | 89.8 | -0.0006574246217496693,-0.02313874289393425,0.012635670602321625 | 0.020799634978175163,-0.0006384215666912496,4.004764832643559e-06 | 0,0
610 | 20.333334393799305 | 105.89134216308594,191.58651733398438,0.17262417078018188 | 5.321138381958008,0.01685192435979843,5.721092293242691e-07 | 89.8 | -2.962282678709016e-06,-0.023115426301956177,0.00824873335659504 | 0.020885465666651726,0.0008660181774757802,0.0 | 0,0
620 | 20.666667744517326 | 107.66378784179688,191.5919647216797,0.17262420058250427 | 5.328036785125732,0.016934363171458244,3.432655262258777e-07 | 89.8 | 9.384753502672538e-05,-0.023052580654621124,0.0055391378700733185 | 0.02062797360122204,0.0005695782019756734,5.148982381797396e-06 | 0,0
630 | 21.000001095235348 | 109.61612701416016,191.5980987548828,0.17262417078018188 | 5.335577964782715,0.017047222703695297,3.623358395543619e-07 | 89.8 | 5.005517232348211e-05,-0.02302047796547413,0.004869209602475166 | 0.020341871306300163,0.00025575977633707225,1.0297964763594791e-05 | 0,0
640 | 21.33333444595337 | 111.39336395263672,191.6039581298828,0.1726243495941162 | 5.342292785644531,0.017045387998223305,2.288436888875367e-07 | 89.8 | -0.00025241615367121994,-0.022915463894605637,0.0022055860608816147 | 0.019726751372218132,-0.0002639740414451808,9.725856216391549e-06 | 1,5
650 | 21.66666779667139 | 112.63282775878906,191.60797119140625,0.1762773096561432 | 1.4902055263519287,0.004673208110034466,-9.525618224870414e-05 | 89.8 | -0.017261235043406487,2.3344571590423584,-0.03611547499895096 | -16.32135581970215,-0.052182652056217194,0.024149872362613678 | 1,5
660 | 22.000001147389412 | 112.7451171875,191.6083526611328,0.17668230831623077 | -0.0027471582870930433,-5.000282544642687e-05,0.0008021543035283685 | 0 | 0.010961174964904785,-1.6565147638320923,0.0005227195797488093 | 0.0007102963863871992,-0.00023441245139110833,-0.002367387991398573 | 1,5
