Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
10 | 0.3333333507180214 | 162.02023315429688,191.77024841308594,0.22513023018836975 | -2.005913984248764e-06,8.463730409857817e-06,0.0020079126115888357 | 0 | 0.006729200016707182,0.004295083228498697,-9.423244762274408e-08 | -1.251729827345116e-05,7.296675448742462e-06,0.011509120464324951 | 0,0
20 | 0.6666667014360428 | 162.02023315429688,191.77024841308594,0.2256971001625061 | -9.960274383047363e-07,2.538894932513358e-06,0.0009397275280207396 | 0 | 0.0019394407281652093,0.002070087706670165,-1.3937241760686447e-07 | 4.889030606136657e-06,-8.74298348207958e-06,-0.004479044117033482 | 0,0
30 | 1.0000000521540642 | 162.02023315429688,191.77024841308594,0.22581858932971954 | -2.944474033483857e-07,6.963684313632257e-07,0.00028159216162748635 | 0 | 0.0005885095451958477,0.00061128253582865,-4.346090776152778e-08 | 1.143904910350102e-06,-5.79549077883712e-06,-0.0011259104358032346 | 0,0
40 | 1.3333334028720856 | 162.06155395507812,191.77012634277344,0.2260132133960724 | 0.9760310053825378,-0.0025453774724155664,7.938969065435231e-05 | 0 | 0.0006011783261783421,0.5822705030441284,0.009549693204462528 | 14.062458038330078,-0.03590289503335953,-0.00020710349781438708 | 0,0
50 | 1.666666753590107 | 162.96046447753906,191.76785278320312,0.22669315338134766 | 3.7850282192230225,-0.0130848940461874,1.5618581528542563e-05 | 90.2 | 0.0015503509202972054,-0.029992278665304184,-0.3414483070373535 | 4.891404628753662,-0.043341729789972305,-0.00013673414650838822 | 0,0
60 | 2.0000001043081284 | 164.42495727539062,191.76048278808594,0.226383775472641 | 4.81785774230957,-0.039923977106809616,5.7020215535885654e-06 | 90.5 | 0.005366695579141378,-0.18562738597393036,-0.8581246137619019 | 2.212414503097534,-0.1178293228149414,-6.75088886055164e-05 | 0,0
70 | 2.3333334550261497 | 166.11656188964844,191.7449188232422,0.2269878387451172 | 5.197264671325684,-0.04698535427451134,-0.0009317180374637246 | 90.5 | 0.017399922013282776,-0.137496680021286,-1.1091400384902954 | 0.16749857366085052,-0.2100057750940323,-0.012717988342046738 | 0,0
80 | 2.666666805744171 | 167.803955078125,191.72805786132812,0.2263585925102234 | 5.037087440490723,-0.05609089136123657,0.002489781240001321 | 90.6 | -3.248440771130845e-05,-0.0036384754348546267,-0.16538703441619873 | 0.35492417216300964,-0.03154690936207771,-0.047411832958459854 | 0,0
90 | 3.0000001564621925 | 169.48802185058594,191.70877075195312,0.2263461947441101 | 5.039365291595459,-0.059087470173835754,0.001256447285413742 | 90.7 | -0.0023956599179655313,-0.013553217053413391,-0.20639517903327942 | -0.36453720927238464,0.009928642772138119,-0.023109205067157745 | 0,0
10650 | 355.0000185146928 | 169.25149536132812,187.685546875,0.22618311643600464 | -3.0925891399383545,-0.052679479122161865,-7.628123199765469e-08 | 269.0 | -0.00036916587851010263,0.008412600494921207,0.0364619679749012 | -2.4280283451080322,-0.03870874270796776,-5.663881165673956e-05 | 0,0
