Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
667 | 22.233334492892027 | 135.95944213867188,222.7456817626953,0.20525000989437103 | 0.045180488377809525,-3.473606824874878,2.3837885692046257e-06 | 179.3 | 0.6593314409255981,-0.04389701038599014,1.908039927482605 | 0.17914730310440063,1.0078238248825073,0.0004691295325756073 | 0,0
706 | 23.53333456069231 | 135.98828125,220.2119140625,0.2124026119709015 | 0.026354273781180382,-1.4544694423675537,7.244809967232868e-05 | 179.0 | 5.981430530548096,0.17480844259262085,0.29822784662246704 | -0.20281125605106354,14.536824226379395,-0.002020117361098528 | 0,0
749 | 24.966667968779802 | 136.02610778808594,217.9152069091797,0.21512843668460846 | 0.020571749657392502,-1.1460932493209839,-9.338730160379782e-05 | 179.0 | 3.845588445663452,0.11437591165304184,0.3686789572238922 | -0.2100888192653656,10.324973106384277,-0.0024383296258747578 | 0,0
790 | 26.33333470672369 | 136.02639770507812,217.87741088867188,0.21006743609905243 | -1.5230185681502917e-06,6.72426976962015e-05,-2.6126322154595982e-06 | 0 | -0.029414812102913857,-0.0007093140156939626,-5.025721634410729e-07 | -6.815275241933705e-07,0.00010454175207996741,3.4326510558457812e-06 | 0,0
831 | 27.700001444667578 | 136.02639770507812,217.87733459472656,0.20997177064418793 | -5.394178259621185e-08,6.24681831595808e-07,-4.386170644465892e-07 | 0 | -0.0002732077846303582,-1.4736095181433484e-05,5.604027464300998e-09 | -6.944461574676097e-07,-9.419016464562446e-07,5.72109183849534e-06 | 0,0
870 | 29.00000151246786 | 136.02639770507812,217.87733459472656,0.20997074246406555 | -2.4692711875218265e-08,-3.3068413785031225e-08,-9.344450404569216e-07 | 0 | 1.4182717677613255e-05,-8.30166300147539e-06,5.013571335865663e-09 | -1.2570332046379917e-06,-8.948944696385297e-07,1.1442186860222137e-06 | 0,0
909 | 30.300001580268145 | 136.04278564453125,216.96739196777344,0.2059970498085022 | 0.040262509137392044,-2.2036831378936768,7.876036397647113e-05 | 179.0 | 1.332854986190796,0.028505973517894745,0.05019758269190788 | 0.022046638652682304,0.04318713769316673,0.0003627170226536691 | 0,0
950 | 31.666668318212032 | 136.09495544433594,214.05259704589844,0.20740756392478943 | 0.04236951842904091,-2.302307605743408,-1.5866495232330635e-05 | 178.9 | -1.8012185096740723,-0.04639163240790367,0.015289423055946827 | 0.08109993487596512,-4.311410903930664,-0.0009542781044729054 | 0,0
990 | 33.00000172108412 | 136.13095092773438,212.06996154785156,0.20626051723957062 | 0.029956545680761337,-1.728618860244751,-7.380208990070969e-05 | 179.0 | -1.5215009450912476,-0.03340526297688484,-0.03216956555843353 | 0.07860889285802841,-4.64585018157959,-0.00045825945562683046 | 0,0
1028 | 34.2666684538126 | 136.20376586914062,207.01272583007812,0.20918487012386322 | 0.04303210601210594,-4.8704681396484375,-0.0005604763282462955 | 179.5 | 0.5337874293327332,-0.0008102657739073038,-0.5594825148582458 | 0.007555000018328428,0.10222434252500534,0.015044753439724445 | 0,0
