Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
1620 | 54.000002816319466 | 169.32630920410156,187.6981964111328,0.29437243938446045 | -5.235424518585205,-0.14339880645275116,2.288436888875367e-07 | 268.4 | 0.004711619578301907,0.0011510858312249184,-2.027484655380249 | -0.023431776091456413,-0.04556849226355553,6.75088886055164e-05 | 0,0
1630 | 54.33333616703749 | 167.5798797607422,187.6497039794922,0.29437363147735596 | -5.243085861206055,-0.1564076989889145,-6.483904826382059e-07 | 268.3 | 0.01973605714738369,0.0012532643740996718,-2.1064553260803223 | -0.022931097075343132,-0.018002090975642204,-9.382590360473841e-05 | 0,0
1640 | 54.66666951775551 | 165.8308563232422,187.59878540039062,0.29437458515167236 | -5.2509660720825195,-0.15306822955608368,-1.7735386563799693e-06 | 268.3 | 0.03393205627799034,0.00152966333553195,-2.463104486465454 | -0.023732183501124382,0.03549813851714134,-3.2038118661148474e-05 | 0,0
1650 | 55.00000286847353 | 164.07913208007812,187.55079650878906,0.2943761348724365 | -5.259072780609131,-0.130295068025589,-3.089389792876318e-06 | 268.6 | 0.032801803201436996,0.0010190082248300314,-2.9868369102478027 | -0.024461744353175163,0.08465900272130966,-9.325379505753517e-05 | 0,0
1660 | 55.33333621919155 | 162.32467651367188,187.5111083984375,0.29437708854675293 | -5.267446041107178,-0.09239104390144348,1.8498197960070684e-06 | 269.0 | 0.013711332343518734,-9.337736992165446e-05,-3.489668607711792 | -0.02357482723891735,0.08972010761499405,4.519662616075948e-05 | 0,0
1670 | 55.66666956990957 | 160.5674591064453,187.48300170898438,0.2943773865699768 | -5.275676727294922,-0.055966537445783615,-1.5256246399530937e-07 | 269.4 | -0.007162613328546286,-0.0003070460807066411,-3.624370574951172 | -0.024962423369288445,0.09088083356618881,2.3456475901184604e-05 | 0,0
1680 | 56.000002920627594 | 158.80751037597656,187.46646118164062,0.2943774461746216 | -5.283613681793213,-0.020962310954928398,6.865310524517554e-07 | 269.8 | -0.001059608068317175,-0.0007078838534653187,-3.6437900066375732 | -0.022988317534327507,0.0913730189204216,3.8903424865566194e-05 | 0,0
1690 | 56.333336271345615 | 157.04495239257812,187.45944213867188,0.29437780380249023 | -5.291048526763916,-0.0017226604977622628,4.958279760103323e-07 | 270.0 | -0.07598185539245605,-0.0009744894923642278,-3.3387210369110107 | -0.02151489071547985,-0.06730764359235764,-2.5744913727976382e-05 | 0,0
1700 | 56.66666962206364 | 155.2908935546875,187.45997619628906,0.29491469264030457 | -5.02641487121582,0.029976006597280502,-9.7258566711389e-07 | 270.3 | 0.1059933677315712,-1.1488052606582642,-4.069744110107422 | 4.91301965713501,0.2177823930978775,-1.144218367699068e-05 | 1,7
1710 | 57.00000297278166 | 154.5275115966797,187.46653747558594,0.3088386356830597 | -0.00886068306863308,0.0010071798460558057,0.0003638805355876684 | 0 | -0.1315951943397522,-2.0099973678588867,-0.027996087446808815 | 7.9846601486206055,-0.12561647593975067,0.005626121535897255 | 1,7
