Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
6701 | 223.36667831614614 | 136.3085174560547,223.9495086669922,0.3057728111743927 | -0.015150497667491436,-0.6699042320251465,0.0005079376278445125 | 0 | 1.7215465307235718,-0.118148073554039,-0.41999849677085876 | 0.10232607275247574,8.704803466796875,-0.0030573513358831406 | 0,0
6739 | 224.63334504887462 | 136.26763916015625,221.39266967773438,0.29664069414138794 | -0.035238929092884064,-1.7738327980041504,-2.2102487491793e-05 | 181.1 | 2.738908290863037,-0.07642722874879837,-0.3014083206653595 | 0.18577872216701508,6.379479885101318,-0.0012317511718720198 | 0,0
6779 | 225.9666784517467 | 136.2267608642578,219.17274475097656,0.2939215302467346 | -0.024615783244371414,-1.2967753410339355,0.0001956232008524239 | 181.1 | -3.6228244304656982,0.06497672945261002,-0.041328754276037216 | -0.11046766489744186,-5.7817301750183105,-0.001809009350836277 | 0,0
6818 | 227.26667851954699 | 136.18951416015625,217.17071533203125,0.29735323786735535 | 5.2799256081925705e-05,0.00434927549213171,0.0001426458911737427 | 0 | -1.392500400543213,0.022370945662260056,0.0001109203658415936 | -0.00018414702208247036,-0.012859235517680645,-0.0005600948934443295 | 0,0
6857 | 228.56667858734727 | 136.18946838378906,217.16905212402344,0.29404181241989136 | 3.723171175806783e-07,1.5952939065755345e-05,-5.339686026673007e-07 | 0 | -0.004889372270554304,0.00011129898484796286,-6.191773138652934e-08 | 9.111644203585456e-07,7.314246613532305e-05,-1.7163272332254564e-06 | 0,0
6894 | 229.80001198500395 | 136.18946838378906,217.16905212402344,0.2940223515033722 | 1.2163318352520491e-08,2.117224369158066e-07,-1.7163276311293885e-07 | 0 | -6.474882684415206e-05,3.988042863056762e-06,-3.0112690119210583e-09 | 2.0478222495512455e-07,3.1150632366916398e-06,-2.8605456918739947e-06 | 0,0
6934 | 231.13334538787603 | 136.18946838378906,217.16905212402344,0.2940223515033722 | -2.3517154446039967e-08,2.728000270124653e-09,-3.2419524131910293e-07 | 0 | -8.690345794093446e-07,-8.934843208407983e-06,4.3624535949783605e-13 | -5.1443805659801e-08,-1.3815208532719225e-08,-2.2884373720444273e-06 | 0,0
6974 | 232.46667879074812 | 136.18946838378906,217.16905212402344,0.2940223515033722 | 1.7627316495349987e-08,-8.54996906607397e-10,-5.530388875740755e-07 | 0 | 2.834276813246106e-07,6.6926650106324814e-06,1.9817692625823113e-11 | 9.085318275481313e-09,-3.318592334267123e-08,-2.2884357804286992e-06 | 0,0
7015 | 233.833345528692 | 136.18946838378906,217.16905212402344,0.2940223515033722 | -1.425709861280211e-08,-2.420144973314109e-09,-7.818825906724669e-07 | 0 | 7.224190881061077e-07,-5.5140440053946804e-06,-6.79918482626718e-11 | 5.919904211282301e-08,1.3654103625526659e-08,-2.2884357804286992e-06 | 0,0
7052 | 235.0666789263487 | 136.18946838378906,217.16905212402344,0.2940223515033722 | 2.0021186486474107e-08,-2.6171198541646845e-09,-7.818825906724669e-07 | 0 | 8.269403792837693e-07,7.606000053783646e-06,1.969836099791067e-11 | 8.992699029874984e-09,-3.318394803386582e-08,-2.2884357804286992e-06 | 0,0
