Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
1832 | 61.06666985154152 | 99.91393280029297,191.59353637695312,0.19027335941791534 | 1.1981498003005981,-0.015399330295622349,0.00024238361220341176 | 90.7 | -0.01342066377401352,-2.8648009300231934,-0.510270357131958 | 1.4318917989730835,-0.010998648591339588,0.0032673159148544073 | 0,0
1872 | 62.400003254413605 | 102.95264434814453,191.55833435058594,0.18187308311462402 | 2.735353946685791,-0.02384371869266033,-2.4638837203383446e-05 | 90.5 | -0.010530329309403896,-1.3326143026351929,0.19458837807178497 | 2.2492787837982178,-0.010293032042682171,-0.0005086050950922072 | 0,0
1912 | 63.73333665728569 | 107.77770233154297,191.532470703125,0.1862361878156662 | 3.440399408340454,-0.00045797042548656464,5.12419173901435e-05 | 90.0 | -0.006768210791051388,-1.4589561223983765,0.330562561750412 | 1.4296530485153198,0.016854336485266685,0.0006201663636602461 | 0,0
1951 | 65.03333672508597 | 113.39508819580078,191.54454040527344,0.18352851271629333 | 4.579349517822266,0.023177018389105797,4.672225259128027e-06 | 89.7 | -0.022012995555996895,0.29082006216049194,0.19494009017944336 | -0.21211622655391693,-0.0017887538997456431,-7.380208990070969e-05 | 0,0
1991 | 66.36667012795806 | 119.4896240234375,191.5789794921875,0.1835205852985382 | 4.603538513183594,0.027923451736569405,-2.0977338976990723e-07 | 89.7 | -0.004019577521830797,0.013265326619148254,0.020284779369831085 | 0.03466128930449486,-0.005013215821236372,2.6317022275179625e-05 | 0,0
2031 | 67.70000353083014 | 121.539794921875,191.59136962890625,0.1853756606578827 | -0.004774268716573715,-2.6981015253113583e-05,4.740878284792416e-05 | 0 | 0.0051517910324037075,-0.9350446462631226,5.992411752231419e-05 | 0.02462397702038288,0.00012146904919063672,-0.0011310599511489272 | 0,0
2070 | 69.00000359863043 | 121.54078674316406,191.5913848876953,0.18375587463378906 | -1.1422324632803793e-06,-9.952289303782891e-08,-5.14898317760526e-07 | 0 | 2.444501660647802e-05,-0.00022032934066373855,-3.3525363818398546e-08 | -3.42669700330589e-05,-2.985686705869739e-06,-1.544694896438159e-05 | 0,0
2110 | 70.33333700150251 | 121.5407943725586,191.5913848876953,0.18375396728515625 | -6.457764545331202e-09,3.866419362452689e-08,-1.3349215066682518e-07 | 0 | -8.322548637806904e-06,-1.2474547474994324e-06,2.0311816464890775e-11 | 9.121028483605187e-07,1.817121642488928e-06,2.2884369172970764e-06 | 0,0
2151 | 71.7000037394464 | 121.5407943725586,191.5913848876953,0.18375396728515625 | -4.648884832647582e-09,1.1133164612431301e-08,-8.390935590796289e-07 | 0 | -2.4347139060409972e-06,-8.988463946479897e-07,-5.752363863020804e-11 | -5.016215709474636e-08,6.856914480657395e-10,-3.4326562854403164e-06 | 0,0
2193 | 73.10000381246209 | 121.5407943725586,191.5913848876953,0.18375396728515625 | -2.961182632432724e-09,9.500020325958758e-09,-1.353991819996736e-06 | 0 | -2.1342586933315033e-06,-5.745015982938639e-07,2.296336037987956e-10 | 5.065750841026784e-08,-1.1730853088920412e-07,-3.432654466450913e-06 | 0,0
