Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
5420 | 180.6666760891676 | 136.01853942871094,226.7938232421875,0.2578642964363098 | -0.03318169340491295,-1.4155372381210327,-9.535153111528416e-08 | 181.3 | -0.1490401327610016,-0.02423589676618576,2.556464433670044 | -0.051109712570905685,-3.8240644931793213,-3.489866139716469e-05 | 0,0
5430 | 181.00000943988562 | 135.9936065673828,226.13839721679688,0.25770696997642517 | -0.03645787760615349,-2.3109207153320312,4.576873777750734e-07 | 180.9 | 0.09568748623132706,0.010862519964575768,3.536102294921875 | -0.053460557013750076,0.27388569712638855,2.6889130822382867e-05 | 0,0
5440 | 181.33334279060364 | 135.98387145996094,225.80628967285156,0.2592299282550812 | 2.8302187274675816e-05,-7.77089280745713e-06,-1.9070307644142304e-06 | 0 | 0.042361658066511154,-0.00027153571136295795,-5.3685445891460404e-05 | -0.004982352256774902,0.0015203848015516996,4.0619746869197115e-05 | 0,0
5450 | 181.66667614132166 | 135.98388671875,225.80596923828125,0.2586371600627899 | -4.413309579831548e-05,2.2000709577696398e-05,7.437419640154985e-07 | 0 | -0.06817504018545151,-0.0065566496923565865,3.7474896089406684e-05 | -0.00048178440192714334,0.00017208924691658467,5.1489827455952764e-05 | 0,0
5460 | 182.00000949203968 | 135.98390197753906,225.80584716796875,0.2583911120891571 | 1.6290188113998738e-06,1.48622993947356e-05,1.1823590284620877e-06 | 0 | -0.051209378987550735,-0.0033404873684048653,-3.915809793397784e-05 | 5.94560196987004e-06,-6.0493952332763e-05,6.293200385698583e-06 | 0,0
5470 | 182.3333428427577 | 135.98390197753906,225.80581665039062,0.2583179473876953 | 4.63062661992808e-07,4.353371423349017e-06,1.0488669204278267e-06 | 0 | -0.014781997539103031,-0.0010317001724615693,-1.1017261385859456e-05 | -1.7134120753325988e-06,-1.3331249647308141e-05,1.6019057511584833e-05 | 0,0
5480 | 182.66667619347572 | 135.98390197753906,225.80580139160156,0.25829416513442993 | 9.252101307311023e-08,1.1505762813612819e-06,7.628123199765469e-08 | 0 | -0.0038686315529048443,-0.0003163148066960275,-2.7868275083164917e-06 | -2.1003013443987584e-06,-1.4625082940256107e-06,-7.437420208589174e-06 | 0,0
5490 | 183.00000954419374 | 135.98391723632812,225.80580139160156,0.2582872807979584 | 1.5491695037894715e-08,2.524082560739771e-07,-1.1442184444376835e-07 | 0 | -0.0008399116923101246,-0.00012868517660535872,-5.602090027423401e-07 | -1.1652075500023784e-06,8.560908213439689e-07,-2.1168038074392825e-05 | 0,0
5500 | 183.33334289491177 | 135.98391723632812,225.80580139160156,0.2582850456237793 | -1.744095179390115e-08,3.8515434397368153e-08,-1.1442184444376835e-07 | 0 | -0.00010759587166830897,-4.929348870064132e-05,-2.7938842350749837e-09 | 6.318412602013268e-07,-2.4891435259633e-06,-4.576873834594153e-06 | 0,0
5510 | 183.6666762456298 | 135.98391723632812,225.80580139160156,0.2582840323448181 | -1.6528597157616787e-08,2.9160400316641244e-08,5.7210922221884175e-08 | 0 | -9.475573460804299e-05,6.141571248008404e-06,-7.10845924345449e-08 | -1.6399477544837282e-06,-1.1385579767875242e-07,-2.8605461920960806e-05 | 0,0
