Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
250 | 8.333333767950535 | 98.66519165039062,191.57107543945312,0.21495036780834198 | 5.62660551071167,0.03465421497821808,-6.102498559812375e-07 | 89.6 | -0.0021804042626172304,0.02077994868159294,0.13964404165744781 | 0.0089836111292243,0.012688524089753628,-8.581638212490361e-06 | 0,0
260 | 8.666667118668556 | 100.54348754882812,191.58323669433594,0.2149505913257599 | 5.629331588745117,0.039110179990530014,-5.721092293242691e-07 | 89.6 | -0.0010308899218216538,0.020650962367653847,0.13408181071281433 | 0.007853507064282894,0.01364875491708517,-1.1442186860222137e-06 | 0,0
270 | 9.000000469386578 | 102.42265319824219,191.59695434570312,0.21495074033737183 | 5.631916522979736,0.04327553138136864,1.4302730733106728e-06 | 89.6 | -0.002340383594855666,0.02048826776444912,0.1236698254942894 | 0.007824896834790707,0.00993300136178732,6.121568731032312e-05 | 0,0
280 | 9.333333820104599 | 104.30268096923828,191.61181640625,0.2149507850408554 | 5.634463787078857,0.04605189338326454,2.3456477720174007e-06 | 89.5 | -0.0037199428770691156,0.020432069897651672,0.0878974199295044 | 0.007495879661291838,0.005502104293555021,0.00011842660023830831 | 0,0
290 | 9.66666717082262 | 106.18356323242188,191.6272735595703,0.214950829744339 | 5.637048244476318,0.04674827307462692,4.767576911035576e-07 | 89.5 | -0.00467214360833168,0.020356053486466408,0.03240520507097244 | 0.007896422408521175,-0.0015841795830056071,2.116803989338223e-05 | 0,0
300 | 10.000000521540642 | 108.06529998779297,191.64260864257812,0.2149510532617569 | 5.639688968658447,0.04460626468062401,-3.2419524131910293e-07 | 89.5 | -0.007329161278903484,0.020339548587799072,-0.04949945956468582 | 0.007939337752759457,-0.015834195539355278,1.3158509318600409e-05 | 0,0
310 | 10.333333872258663 | 109.94793701171875,191.65687561035156,0.214950829744339 | 5.642334461212158,0.0401625894010067,-1.7544682577863568e-06 | 89.6 | -0.002605512272566557,0.020364275202155113,-0.12033391743898392 | 0.00795364286750555,-0.0015259532956406474,-4.2908184695988894e-05 | 0,0
320 | 10.666667222976685 | 111.8314208984375,191.66929626464844,0.2149510532617569 | 5.644961833953857,0.03343017399311066,-3.0512492799061874e-07 | 89.7 | -0.00047246800386346877,0.020399436354637146,-0.18388614058494568 | 0.007724761497229338,-0.015041044913232327,-4.576873834594153e-06 | 0,0
330 | 11.000000573694706 | 113.71578979492188,191.67921447753906,0.21495100855827332 | 5.647528648376465,0.02481263130903244,7.628123199765469e-08 | 89.7 | 0.0021671161521226168,0.020379526540637016,-0.24273434281349182 | 0.0076246256940066814,-0.013484860770404339,2.116803989338223e-05 | 0,0
340 | 11.333333924412727 | 115.60100555419922,191.68641662597656,0.21495112776756287 | 5.650025367736816,0.01679573766887188,-6.293201408880122e-07 | 89.8 | 0.0012192998547106981,0.020409785211086273,-0.24512949585914612 | 0.007424354087561369,-0.023063139989972115,-1.0297964763594791e-05 | 0,0
350 | 11.666667275130749 | 117.48702239990234,191.6908721923828,0.2149510532617569 | 5.6524248123168945,0.008584430441260338,-1.163288743555313e-06 | 89.9 | -0.002846403978765011,0.020362844690680504,-0.24651779234409332 | 0.007195472251623869,-0.05240781977772713,-6.865310751891229e-06 | 0,0
360 | 12.00000062584877 | 119.37383270263672,191.69281005859375,0.21495112776756287 | 5.65479040145874,0.0019421211909502745,4.0047643778962083e-07 | 90.0 | 0.004985350649803877,0.020358184352517128,-0.20746420323848724 | 0.007138251792639494,-0.016748515889048576,1.7163272332254564e-06 | 0,0
370 | 12.333333976566792 | 121.26143646240234,191.69252014160156,0.21495109796524048 | 5.657118797302246,-0.004482537042349577,-2.0977338976990723e-07 | 90.0 | -0.0044607194140553474,0.020324748009443283,-0.20028336346149445 | 0.006952285300940275,-0.03520584851503372,-6.293201295193285e-06 | 0,0
380 | 12.666667327284813 | 123.14981079101562,191.6905975341797,0.21495120227336884 | 5.659493446350098,-0.008233437314629555,1.7163276879728073e-06 | 90.1 | 0.0001352099352516234,0.02031070366501808,-0.14284494519233704 | 0.007066726218909025,-0.019651593640446663,5.1489827455952764e-05 | 0,0
