Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
1 | 0.03333333507180214 | 162.02005004882812,191.77003479003906,0.6821951270103455 | 0.0,0.0,-3.5864551067352295 | 0 | 0.0,0.0,0.0 | 0.0,0.0,-9.764949798583984 | 0,0
43 | 1.433333408087492 | 162.0189971923828,191.7699737548828,0.20629531145095825 | -1.058849306900811e-06,-5.521628281712765e-06,0.001091222045943141 | 0 | -0.00571057666093111,0.0025395420379936695,1.7056181604857557e-05 | -2.314975290573784e-06,-7.846901098673698e-06,0.0023742541670799255 | 0,0
84 | 2.8000001460313797 | 163.94700622558594,191.76657104492188,0.20820766687393188 | 5.283973217010498,-0.01584015041589737,0.008969547227025032 | 90.2 | 0.00456541171297431,-0.12742717564105988,-0.29581910371780396 | 4.551929950714111,-0.01593606360256672,-0.18018922209739685 | 0,0
9784 | 326.13335034251213 | 103.83573150634766,191.6503143310547,0.20712368190288544 | 5.4377336502075195,-0.004863295704126358,-4.0047643778962083e-07 | 90.1 | -0.018498197197914124,-0.050776612013578415,2.456733465194702 | 0.0778341218829155,-0.009658144786953926,3.0321789381559938e-05 | 0,0
9826 | 327.5333504155278 | 111.51332092285156,191.6385040283203,0.20711852610111237 | 5.458369731903076,-0.012597532942891121,3.8140612446113664e-07 | 90.1 | -0.01866183429956436,-0.052111025899648666,2.501816511154175 | 0.024390218779444695,-0.003653419902548194,1.7163264374175924e-06 | 0,0
9865 | 328.8333504833281 | 113.91134643554688,191.63294982910156,0.20640982687473297 | -4.0334954974241555e-05,-1.7943782495422056e-06,0.00013991884770803154 | 0 | -0.0017011213349178433,0.09531144052743912,4.57869873571326e-07 | 0.00015810297918505967,-9.44935379720846e-07,-0.0005194749683141708 | 1,5
9906 | 330.200017221272 | 113.91122436523438,191.63294982910156,0.20663371682167053 | 0.0,0.0,0.0 | 0 | 0.0,0.0,0.0 | 8.122565304802265e-06,1.6284860748783103e-07,-4.5768731069983914e-05 | 1,5
9949 | 331.6333506293595 | 113.91122436523438,191.63294982910156,0.2066347450017929 | -6.594637280699089e-09,-9.620951146871448e-09,3.2419524131910293e-07 | 0 | -1.4501478290185332e-05,1.5777864973642863e-05,4.098923156448109e-08 | -1.890628453793397e-07,-4.241043427555269e-07,-1.0870073310798034e-05 | 1,5
9991 | 333.0333507023752 | 113.91122436523438,191.63294982910156,0.2066347450017929 | 1.8014086888840097e-09,-3.238623591528267e-09,4.958279760103323e-07 | 0 | -4.604913101502461e-06,-4.238776909915032e-06,1.3679348320749796e-08 | 1.6945888603459025e-07,-1.3092123651858856e-07,-2.86054591924767e-06 | 1,5
10031 | 334.36668410524726 | 113.91122436523438,191.63294982910156,0.2066347450017929 | 0.0,0.0,0.0 | 0 | 0.0,0.0,0.0 | -2.2603015015221217e-09,-3.2931171745076426e-07,-1.258640259038657e-05 | 1,5
