Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
4830 | 161.00000839680433 | 169.1894073486328,187.62564086914062,0.17592261731624603 | -2.104874610900879,-0.03791029006242752,-0.0001079951471183449 | 269.0 | 0.004747303202748299,0.22378964722156525,-0.08008664846420288 | -2.868840456008911,-0.04561677202582359,0.0009205236565321684 | 0,0
4840 | 161.33334174752235 | 168.34036254882812,187.61050415039062,0.17713730037212372 | -2.9297618865966797,-0.0493527352809906,7.742545130895451e-05 | 269.0 | 0.009612411260604858,-0.4461345672607422,-0.1526297926902771 | -2.3031017780303955,-0.03870214894413948,3.775937875616364e-05 | 0,0
4850 | 161.66667509824038 | 167.39468383789062,187.59503173828125,0.18451248109340668 | -2.1617324352264404,-0.03143945708870888,0.00012039084685966372 | 269.2 | 0.04592733830213547,-4.287325382232666,-0.17278608679771423 | 6.923288822174072,0.11594216525554657,-0.0016333713429048657 | 0,0
4860 | 162.0000084489584 | 166.7991943359375,187.5863494873047,0.18718352913856506 | -1.908327341079712,-0.024547435343265533,8.791412255959585e-05 | 269.3 | -0.027338173240423203,1.990435004234314,-0.1953163743019104 | -2.029934883117676,-0.0306867603212595,0.0008902021800167859 | 0,0
4870 | 162.33334179967642 | 166.00494384765625,187.57606506347656,0.18030951917171478 | -2.7543435096740723,-0.029377711936831474,-6.480090087279677e-05 | 269.4 | 0.015123260207474232,1.0955092906951904,-0.3395732045173645 | -2.374756097793579,0.021025946363806725,-0.0004777111462317407 | 0,0
4880 | 162.66667515039444 | 165.06285095214844,187.56578063964844,0.18339096009731293 | -2.299525260925293,-0.01856183633208275,0.00010490575368748978 | 269.5 | 0.01908300071954727,-3.7625811100006104,-0.3123382329940796 | 6.504485130310059,0.08375655114650726,7.837886369088665e-05 | 0,0
4890 | 163.00000850111246 | 164.48922729492188,187.56069946289062,0.18790748715400696 | -1.7467013597488403,-0.010956537909805775,6.901544111315161e-05 | 269.6 | 0.004731779918074608,1.7478946447372437,-0.2566002607345581 | -1.6627012491226196,0.019891483709216118,0.0013724899617955089 | 0,0
4900 | 163.33334185183048 | 163.75021362304688,187.55548095703125,0.18059393763542175 | -2.6085619926452637,-0.012003153562545776,-5.370198778109625e-05 | 269.7 | 0.012138777412474155,1.3131293058395386,-0.3838213086128235 | -2.461838483810425,0.00836119893938303,-0.0005143262096680701 | 0,0
4910 | 163.6666752025485 | 162.74183654785156,187.55026245117188,0.17857223749160767 | -3.378021240234375,-0.009069000370800495,-2.4963032046798617e-05 | 269.8 | 0.007189266383647919,0.11727309972047806,-0.45145460963249207 | -2.216670274734497,0.012875943444669247,0.0003438375424593687 | 0,0
4920 | 164.00000855326653 | 161.4906768798828,187.54684448242188,0.17866995930671692 | -4.08352518081665,-0.0004086664703208953,9.21095852390863e-06 | 270.0 | 0.020502028986811638,-0.09915906935930252,-0.5260766744613647 | -2.0180795192718506,0.03704485669732094,-1.0870088772207964e-05 | 0,0
