Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
3660 | 122.00000636279583 | 98.14537048339844,191.60211181640625,0.21342910826206207 | 2.6497411727905273,-0.01168858166784048,6.321806722553447e-05 | 90.3 | 0.002666523912921548,1.935431718826294,-0.015398852527141571 | -4.718391418457031,0.021646765992045403,0.0006825263262726367 | 0,0
3670 | 122.33333971351385 | 98.84056091308594,191.59906005859375,0.2168385237455368 | 2.060856819152832,-0.009096420370042324,7.170435765146976e-06 | 90.3 | -0.004994647577404976,-1.0062135457992554,0.00864188838750124 | 1.5522335767745972,-0.007571959402412176,6.922521424712613e-05 | 0,0
3680 | 122.66667306423187 | 99.60057067871094,191.59573364257812,0.21477168798446655 | 2.0104269981384277,-0.008740727789700031,1.270082520932192e-05 | 90.2 | 0.005593625362962484,1.4272196292877197,-0.009217135608196259 | -4.813870906829834,0.02219284698367119,0.00043709142482839525 | 0,0
3690 | 123.0000064149499 | 99.80178833007812,191.59487915039062,0.22205913066864014 | -0.004532593302428722,0.00010344598558731377,-2.2655523935100064e-05 | 0 | -0.012476213276386261,-1.2201393842697144,0.0002809247234836221 | -0.06185440346598625,-0.001236035954207182,0.002408007625490427 | 0,0
3700 | 123.33333976566792 | 99.80494689941406,191.59487915039062,0.2166360467672348 | -0.0036980812437832355,-8.241613249992952e-05,4.5864086132496595e-05 | 0 | 0.00529588432982564,-0.9411011934280396,0.00011156829714309424 | 0.014880908653140068,7.494752208003774e-05,-0.0004130628949496895 | 0,0
3710 | 123.66667311638594 | 99.80589294433594,191.5948944091797,0.21498282253742218 | -0.00027403232525102794,6.924754529791244e-07,-4.2145379666180816e-06 | 0 | -0.0001388725795550272,-0.06822998076677322,-6.559201665368164e-06 | -0.008220969699323177,2.0774261429323815e-05,-0.00012643613445106894 | 0,0
3720 | 124.00000646710396 | 99.8060302734375,191.5948944091797,0.21467910706996918 | -0.00020921356917824596,-2.2755605755264696e-07,-4.939209702570224e-06 | 0 | 0.00012486494961194694,-0.05208178609609604,4.368906729723676e-07 | 0.0008843195391818881,1.679780098129413e-06,5.835513729834929e-05 | 0,0
3730 | 124.33333981782198 | 99.80611419677734,191.5948944091797,0.21460247039794922 | -6.310741446213797e-05,-1.4402834835891554e-07,-1.8498197960070684e-06 | 0 | 5.5621163483010605e-05,-0.015694163739681244,8.51061443540857e-08 | 0.00020218524150550365,-4.6469003791571595e-06,1.1442169807196478e-06 | 0,0
3740 | 124.66667316854 | 99.8061294555664,191.5948944091797,0.21457664668560028 | -1.764592707331758e-05,-6.106766647917539e-08,-1.7735386563799693e-06 | 0 | 2.1354651835281402e-05,-0.004385866690427065,-8.926822614441221e-10 | 2.7954518373007886e-05,-3.112714068720379e-07,-3.4326552849961445e-05 | 0,0
3750 | 125.00000651925802 | 99.80613708496094,191.5948944091797,0.21456904709339142 | -4.228766556479968e-06,-1.1609315286875699e-08,2.421929139018175e-06 | 0 | 4.202288437227253e-06,-0.001050440245307982,-1.8980793825562614e-08 | -1.0832080988620874e-05,-3.0754287649870093e-07,4.4624517613556236e-05 | 0,0
3760 | 125.33333986997604 | 99.80613708496094,191.5948944091797,0.2145652025938034 | -6.985600293774041e-07,2.094612661096562e-08,-3.756850446734461e-06 | 0 | -1.83290478616982e-06,-0.0001729523646645248,-2.7211342512600822e-08 | -2.0956798834959045e-05,6.283837592491182e-07,-0.00011270550749031827 | 0,0
3770 | 125.66667322069407 | 99.80613708496094,191.5948944091797,0.2145652025938034 | -5.565785841099569e-07,1.0810813222406068e-07,-1.0679372053346015e-06 | 0 | -2.8192647732794285e-05,-0.00013821895117871463,-6.930815033001636e-08 | -3.571670674773486e-07,-2.4081833771560923e-07,2.460069299559109e-05 | 0,0
3780 | 126.00000657141209 | 99.80613708496094,191.5948944091797,0.2145652025938034 | -1.2589543985086493e-07,2.4000355480779945e-08,2.2884369172970764e-06 | 0 | -3.467277792879031e-06,-3.150689371977933e-05,-3.0323441535529128e-09 | 1.9197259462089278e-06,-1.248711100743094e-06,1.9451716070761904e-05 | 0,0
3790 | 126.33333992213011 | 99.80613708496094,191.5948944091797,0.21456415951251984 | 5.277297487893406e-10,7.937888568676499e-08,-2.3456477720174007e-06 | 0 | -2.6999698093277402e-05,2.1906641833879803e-08,-5.778072775797227e-08 | 1.91668505067355e-06,5.538461209653178e-06,-1.601905569259543e-05 | 0,0
3800 | 126.66667327284813 | 99.80613708496094,191.5948944091797,0.21456415951251984 | -8.238123072601411e-09,-7.527914647198486e-08,2.44099942392495e-06 | 0 | 2.1119787561474368e-05,-1.9933245312131476e-06,4.7852953599658576e-08 | -1.2107008160455734e-06,2.5283100058004493e-06,1.8879603885579854e-05 | 0,0
3810 | 127.00000662356615 | 99.80613708496094,191.5948944091797,0.21456415951251984 | -7.574408300570212e-08,-1.4657791780336993e-07,-3.966623808082659e-06 | 0 | 3.702645699377172e-05,-1.8689535863813944e-05,8.083244296130943e-08 | -2.2723222627973882e-06,-4.397337306727422e-06,-0.00011899870878551155 | 0,0
3820 | 127.33333997428417 | 99.80613708496094,191.5948944091797,0.21456415951251984 | -1.8301234305795333e-08,-4.974951295366736e-08,-1.7544682577863568e-06 | 0 | 9.97173356154235e-06,-4.462057404452935e-06,2.0153468227590565e-08 | 4.051414848049717e-08,-4.34927915193839e-06,-1.2014292224193923e-05 | 0,0
3830 | 127.6666733250022 | 99.80613708496094,191.5948944091797,0.21456415951251984 | 3.2671505501014053e-09,4.9570910931606704e-08,1.8116792261935188e-06 | 0 | -1.628365680517163e-05,7.58258522637334e-07,-3.5438883827509926e-08 | 1.1783646414187388e-06,1.329914880443539e-06,-2.2884370991960168e-05 | 0,0
3840 | 128.00000667572021 | 99.80613708496094,191.5948944091797,0.21456415951251984 | 1.589661913214968e-08,2.1849297482390284e-08,-1.7735386563799693e-06 | 0 | -4.453029305295786e-06,3.856672719848575e-06,-7.738180762828506e-09 | 7.483573227773377e-08,-2.763024440355366e-07,6.8653057496703696e-06 | 0,0
3850 | 128.33334002643824 | 99.80613708496094,191.5948944091797,0.21456415951251984 | -3.0017609731203265e-08,6.25706988444108e-08,2.8796164315281203e-06 | 0 | -1.422068726242287e-05,-7.244085281854495e-06,-3.8517448786024033e-08 | -1.1097200740550761e-06,1.4400196732822224e-06,4.576874744088855e-06 | 0,0
3860 | 128.66667337715626 | 99.80613708496094,191.5948944091797,0.21456415951251984 | -3.624922584322121e-08,-9.763058272937997e-08,-3.794991243921686e-06 | 0 | 2.4641123673063703e-05,-8.955313205660786e-06,5.4841574836927975e-08 | -1.0874766758206533e-06,-2.92891718345345e-06,-0.00011384973186068237 | 0,0
3870 | 129.00000672787428 | 99.80613708496094,191.5948944091797,0.21456415951251984 | -5.0973955723065956e-08,5.0541149931859763e-08,-1.4493433582174475e-06 | 0 | -1.4830033251200803e-05,-1.2441412764019333e-05,-4.028724731597322e-08 | -2.2319941308523994e-06,1.697592892924149e-06,9.725858035380952e-06 | 0,0
3880 | 129.3333400785923 | 99.80613708496094,191.5948944091797,0.21456415951251984 | 1.7109945460447307e-08,3.4732490661326665e-08,1.8879603658206179e-06 | 0 | -1.2449688256310765e-05,4.193575477984268e-06,-2.7005153668824278e-08 | 1.1526591379151796e-06,-1.1752952104870928e-06,9.725855306896847e-06 | 0,0
3890 | 129.66667342931032 | 99.80613708496094,191.5948944091797,0.21456415951251984 | 5.624167798146118e-08,-2.765438011920196e-08,-1.620976036065258e-06 | 0 | 8.06386651674984e-06,1.3760425645159557e-05,2.434761192660062e-08 | 1.2346608855295926e-06,-1.3399301224126248e-06,1.144218367699068e-05 | 0,0
3900 | 130.00000678002834 | 99.80613708496094,191.5948944091797,0.21456415951251984 | -3.033678908082038e-08,6.457054979591703e-08,2.8414758617145708e-06 | 0 | -1.5017110854387283e-05,-7.324371836148202e-06,-4.038960099705946e-08 | 6.752336645377e-08,3.0022700769904986e-08,9.15374948817771e-06 | 0,0
3910 | 130.33334013074636 | 99.80613708496094,191.5948944091797,0.21456415951251984 | 1.9771133619173042e-09,-5.012443082819118e-08,-3.6233584523870377e-06 | 0 | 1.262035766558256e-05,4.668567612498009e-07,2.9592829520197483e-08 | 5.931339686071624e-08,-1.5037328466860345e-06,-0.00010870074765989557 | 0,0
