Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
748 | 24.933334633708 | 167.37652587890625,187.68020629882812,0.2626107633113861 | -5.225799560546875,-0.1383681297302246,-1.0488669204278267e-06 | 268.5 | 0.0005035576759837568,0.0004711934889201075,3.8338212966918945 | -0.0225448589771986,-0.048328932374715805,-1.3730621503782459e-05 | 0,0
786 | 26.20000136643648 | 160.73703002929688,187.5145263671875,0.262611448764801 | -5.258205413818359,-0.09103749692440033,8.009528755792417e-07 | 269.0 | -0.0024870880879461765,-0.0013696702662855387,2.465010404586792 | -0.02616405300796032,0.07893941551446915,4.004763013654156e-06 | 0,0
827 | 27.56666810438037 | 154.1668243408203,187.46487426757812,0.25769782066345215 | -0.8607730865478516,0.004919718019664288,0.0005595228285528719 | 0 | 0.08454141765832901,2.756375551223755,0.09434497356414795 | 16.535001754760742,-0.3329636752605438,0.011659013107419014 | 1,7
868 | 28.933334842324257 | 154.15457153320312,187.46499633789062,0.26207125186920166 | 3.073202242376283e-05,4.484751059408154e-08,2.9558975711552193e-06 | 0 | -1.1413674656068906e-05,-0.015928005799651146,-3.3017590794770513e-06 | 0.00012346859148237854,2.5877309326460818e-06,2.5172801542794332e-05 | 1,7
909 | 30.300001580268145 | 154.15460205078125,187.46499633789062,0.2620972990989685 | 2.1177565656671504e-07,-3.647353352675964e-08,-3.623358395543619e-07 | 0 | 1.2331548759902944e-06,-0.00010831100371433422,-2.4014250143977733e-08 | -1.2373644722174504e-06,-5.277787522572908e-07,1.887960206659045e-05 | 1,7
949 | 31.63333498314023 | 154.15460205078125,187.46499633789062,0.2620972990989685 | -1.8450593941565785e-08,-2.467406723383192e-08,1.0679372053346015e-06 | 0 | -1.825827894208487e-05,1.006456932373112e-05,2.918212338443027e-10 | -7.151924705794954e-07,2.169956587749766e-06,1.3158511137589812e-05 | 1,7
990 | 33.00000172108412 | 154.15460205078125,187.46499633789062,0.2620972990989685 | 1.6766161792247658e-08,-5.96473839209466e-08,-9.344450404569216e-07 | 0 | -3.311661203042604e-05,-9.206834874930792e-06,-2.0487884722086847e-09 | -8.646842353243755e-09,-6.503298521920442e-08,1.1442186860222137e-06 | 1,7
1032 | 34.40000179409981 | 154.15460205078125,187.46499633789062,0.2620972990989685 | -2.6306519185226307e-09,-1.6968648708370893e-08,2.0977338976990723e-07 | 0 | 2.6428278943058103e-06,1.939230514835799e-06,-6.995450885227683e-10 | -6.73189390454354e-07,-2.8125234621256823e-06,4.576873470796272e-05 | 1,7
1073 | 35.766668532043695 | 154.15460205078125,187.46499633789062,0.2620972990989685 | -7.004762103690609e-09,8.94677221197071e-09,2.479139880051662e-07 | 0 | 3.728639512701193e-06,3.6318333513918333e-06,9.491132324512819e-10 | -4.8807020647245736e-08,8.437667133875948e-07,-3.146601011394523e-05 | 1,7
1111 | 37.03333526477218 | 154.15460205078125,187.46499633789062,0.2620972990989685 | -4.6378412221770304e-09,1.7765545479164757e-08,-7.437419640154985e-07 | 0 | 6.929390565346694e-06,2.4113714971463196e-06,5.346351139579042e-10 | -4.412243015394779e-08,1.4173690487950807e-07,1.1442186860222137e-06 | 1,7
1151 | 38.36666866764426 | 154.15460205078125,187.46499633789062,0.2620972990989685 | -7.1171868398778315e-09,2.177253577428928e-08,3.8140612446113664e-07 | 0 | 8.675231583765708e-06,3.687858452394721e-06,9.760365848876518e-10 | -5.884432496827685e-08,8.467658290101099e-07,5.721084903598239e-07 | 1,7
1191 | 39.70000207051635 | 154.15460205078125,187.46499633789062,0.2620972990989685 | -6.471012059527936e-10,1.2860605913544987e-09,1.907030799941367e-08 | 0 | 7.009760452092451e-07,3.4906787504951353e-07,7.786030847833914e-11 | -4.3351607814656745e-07,1.8024026076091104e-06,2.8605458282982e-05 | 1,7
1231 | 41.03333547338843 | 154.15460205078125,187.46499633789062,0.2620972990989685 | -1.185364584266324e-09,9.9633779004904e-10,1.1442184444376835e-07 | 0 | 1.840581944634323e-06,6.225273523341457e-07,9.690039881604662e-10 | -7.182979970821179e-07,2.164053057640558e-06,4.519662252278067e-05 | 1,7
