Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
11841 | 394.70002058520913 | 167.9916534423828,187.6520538330078,0.21236056089401245 | -5.061081886291504,0.1552346795797348,-3.7263380363583565e-05 | 271.8 | -0.006209997925907373,-0.028532132506370544,1.8847448825836182 | 0.6783484816551208,-0.04055633768439293,-0.000839856278616935 | 0,0
11880 | 396.0000206530094 | 161.37252807617188,187.7971649169922,0.21216441690921783 | -5.026237964630127,0.043970316648483276,-0.012709300965070724 | 270.5 | 0.0030482520814985037,0.01551267970353365,0.9930495619773865 | -0.7517480254173279,-0.03799348697066307,-0.38041454553604126 | 0,0
11920 | 397.3333540558815 | 154.6559295654297,187.8054656982422,0.21187514066696167 | -3.5266759395599365,-0.040416959673166275,-0.005121693480759859 | 269.3 | 0.004564736504107714,-0.4474925994873047,1.934692144393921 | 17.20421028137207,0.06410378217697144,0.09449755400419235 | 1,7
11959 | 398.6333541236818 | 154.3138427734375,187.80126953125,0.21190054714679718 | 3.4201480048068333e-06,1.4115882152054837e-07,2.593561657704413e-05 | 0 | -0.00025218239170499146,0.017733542248606682,-2.9873497169319307e-06 | -8.762689503782894e-06,-2.943774006780586e-07,-5.034565765527077e-05 | 1,7
11998 | 399.93335419148207 | 154.31382751464844,187.80126953125,0.21187175810337067 | 2.8997614975878605e-08,2.067472582023555e-10,7.437419640154985e-07 | 0 | -3.550013843778288e-06,0.00014655571430921555,-2.3994720876885367e-08 | -6.075374159308922e-08,-1.179860387168219e-08,-3.4326562854403164e-06 | 1,7
12037 | 401.23335425928235 | 154.31382751464844,187.80126953125,0.21187175810337067 | 1.2508556412882399e-09,-1.297329355054444e-08,-1.9070306223056832e-07 | 0 | 2.3799508198862895e-05,2.879521389331785e-06,3.7227082527735433e-10 | 1.0307957154509495e-07,-8.379297469218727e-07,1.258640259038657e-05 | 1,7
12076 | 402.53335432708263 | 154.31382751464844,187.80126953125,0.21187175810337067 | -6.123292428661387e-10,-1.889343081984407e-08,7.628123199765469e-08 | 0 | -4.27673194280942e-06,-1.4236418337532086e-06,-3.4162248585545285e-09 | -8.835861109446341e-08,-2.67543526888403e-07,-1.0870074220292736e-05 | 1,7
12114 | 403.8000210598111 | 154.31382751464844,187.80126953125,0.21187175810337067 | 0.0,0.0,0.0 | 0 | 0.0,0.0,0.0 | -1.6819207360185828e-08,-1.3403438359205211e-08,-1.0870074220292736e-05 | 1,7
12154 | 405.1333544626832 | 154.31382751464844,187.80126953125,0.21187175810337067 | 2.4038420143313033e-09,9.544407930661691e-09,4.1954677953981445e-07 | 0 | -3.092885162914172e-05,9.425581993127707e-06,3.230407052967621e-10 | 7.332522500291816e-08,2.7673632985170116e-07,1.2014293133688625e-05 | 1,7
12195 | 406.5000212006271 | 154.31382751464844,187.80126953125,0.21187175810337067 | 1.049832887289881e-09,-1.6361678234488863e-08,1.9070306223056832e-07 | 0 | 9.694885193312075e-06,1.513992401669384e-06,-4.3639633573455683e-10 | 2.443410274111102e-08,-5.882033633497485e-07,5.721089451071748e-07 | 1,7
12236 | 407.866687938571 | 154.31382751464844,187.80126953125,0.21187175810337067 | -4.1346381873808014e-10,1.3334897630556952e-09,5.7210922221884175e-08 | 0 | -1.64328184837359e-06,-1.9208102912671166e-06,-5.166626015906672e-10 | -7.217110464807774e-08,9.203766921928036e-07,-1.144218367699068e-05 | 1,7
