Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
3190 | 106.33333887904882 | 169.1497802734375,187.63450622558594,0.20664937794208527 | -4.96437931060791,0.17111507058143616,-7.437419640154985e-07 | 272.0 | 0.0030356014613062143,-0.00017567601753398776,-0.08666884899139404 | -0.03484725579619408,-0.03586291894316673,-8.352794247912243e-05 | 0,0
3200 | 106.66667222976685 | 167.32717895507812,187.69415283203125,0.2066478133201599 | -4.97675895690918,0.1490504890680313,-5.530388875740755e-07 | 271.7 | 0.004221758339554071,-0.00012859115668106824,0.44843241572380066 | -0.033659931272268295,-0.09904547780752182,-1.1442182767495979e-05 | 0,0
3210 | 107.00000558048487 | 165.83282470703125,187.73583984375,0.20664632320404053 | -4.98668098449707,0.11690811067819595,-5.530388875740755e-07 | 271.3 | 0.0031989989802241325,-2.4812847186694853e-05,0.8995607495307922 | -0.03145694360136986,-0.10126902908086777,-5.835513729834929e-05 | 0,0
3220 | 107.33333893120289 | 164.00257873535156,187.7737274169922,0.2066451460123062 | -4.99833869934082,0.07119151204824448,-4.0047643778962083e-07 | 270.8 | 0.0004338482685852796,-1.804462772270199e-05,1.2357585430145264 | -0.03145694360136986,-0.11217064410448074,2.2884373720444273e-06 | 0,0
3230 | 107.66667228192091 | 162.5021209716797,187.7940216064453,0.20748785138130188 | -5.003934383392334,0.05984571948647499,-7.536585326306522e-05 | 270.7 | -0.0028865919448435307,0.004888523835688829,0.7273513078689575 | 0.05188464745879173,-0.395515501499176,-0.025248322635889053 | 0,0
3240 | 108.00000563263893 | 160.83187866210938,187.8099822998047,0.20723684132099152 | -5.007221221923828,0.031354136765003204,7.835989526938647e-05 | 270.4 | -0.013486221432685852,0.014412229880690575,-1.2536590099334717 | 0.1901864856481552,-0.13269926607608795,-0.009966141544282436 | 0,0
3250 | 108.33333898335695 | 159.16224670410156,187.81686401367188,0.20713399350643158 | -5.027520179748535,0.010394476354122162,0.0019302392611280084 | 270.1 | -0.006772979162633419,-0.006612653378397226,0.5673720836639404 | -0.08890628069639206,-0.5639920830726624,-0.03760645166039467 | 0,0
3260 | 108.66667233407497 | 157.4846954345703,187.8166046142578,0.20701375603675842 | -5.025022983551025,0.002479459624737501,0.002757852664217353 | 270.0 | -0.10389270633459091,0.0009292929316870868,0.022331835702061653 | -1.2910507917404175,1.583950400352478,0.08097576349973679 | 0,0
3270 | 109.000005684793 | 155.8048858642578,187.81114196777344,0.2071531116962433 | -5.0171356201171875,-0.02321576327085495,0.0003554323920980096 | 269.7 | -0.006779338698834181,0.05730068311095238,-0.7014627456665039 | 0.5362557768821716,-0.03842068463563919,-0.008983829990029335 | 0,0
3280 | 109.33333903551102 | 154.18386840820312,187.8005828857422,0.2059171050786972 | -4.077961444854736,-0.039468519389629364,-0.002118196338415146 | 269.4 | -0.030402373522520065,0.47255733609199524,0.4996733069419861 | 10.09325885772705,0.18851961195468903,0.054047152400016785 | 1,7
3290 | 109.66667238622904 | 153.4507598876953,187.7918243408203,0.20483092963695526 | -0.16642889380455017,-0.0036717255134135485,0.0008172199013642967 | 0 | -0.021374450996518135,0.44695043563842773,-0.10798521339893341 | 19.645578384399414,0.2983163297176361,-0.0023994261864572763 | 1,7
3300 | 110.00000573694706 | 153.4512939453125,187.7918243408203,0.2059488594532013 | 0.0001252951769856736,-3.8577876694034785e-05,0.00018545873172115535 | 0 | 0.010914292186498642,-0.3095475137233734,-1.1906009603990242e-05 | -0.000413395871873945,0.0001038372574839741,-0.0010618350934237242 | 1,7
3310 | 110.33333908766508 | 153.45156860351562,187.79185485839844,0.20642147958278656 | 4.0206363337347284e-05,2.6148973120143637e-06,4.4300322770141065e-05 | 0 | 0.0033226709347218275,-0.09526824206113815,1.0739098797785118e-05 | -0.00013363240577746183,-8.621197594038676e-06,-0.00010812861728481948 | 1,7
3320 | 110.6666724383831 | 153.45166015625,187.79185485839844,0.2065713256597519 | 1.0926062714133877e-05,5.945043426436314e-07,1.2891527148894966e-05 | 0 | 0.0008145651081576943,-0.02561599761247635,2.5740437195054255e-06 | -1.6927922843024135e-05,-9.424081213182944e-07,-4.004786660516402e-06 | 1,7
3330 | 111.00000578910112 | 153.45167541503906,187.79185485839844,0.20661722123622894 | 2.3992633941816166e-06,1.0425355867482722e-07,2.7651944947137963e-06 | 0 | 0.0001899802591651678,-0.005663605872541666,5.260382636151917e-07 | 9.115530701819807e-06,1.294131266149634e-06,1.0297960216121282e-05 | 1,7
3340 | 111.33333913981915 | 153.45169067382812,187.79185485839844,0.20662972331047058 | 0.0,0.0,0.0 | 0 | 0.0,0.0,0.0 | -3.2293024560203776e-05,-1.328222992924566e-06,-3.1466006475966424e-05 | 1,7
3350 | 111.66667249053717 | 153.45169067382812,187.79185485839844,0.2066335380077362 | 2.793336193462892e-07,-3.7185088341828987e-09,8.96304470643372e-07 | 0 | 5.8214041018800344e-06,-0.000643729348666966,2.4017948518917365e-08 | -1.487205395278579e-06,1.5073423753619863e-07,-9.725856216391549e-06 | 1,7
