Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
4190 | 139.66667395085096 | 98.80866241455078,191.67063903808594,0.23057468235492706 | 2.8108530044555664,-0.016315311193466187,-0.0008153319358825684 | 90.3 | 0.004121767356991768,0.19597794115543365,0.3387851417064667 | -12.944883346557617,-0.012852865271270275,0.03773346170783043 | 0,0
4200 | 140.00000730156898 | 99.20431518554688,191.6685333251953,0.23089942336082458 | 0.8913428783416748,-0.003469904651865363,0.0008674701093696058 | 0 | -0.0032338977325707674,-0.14534813165664673,-0.028605924919247627 | -0.011495946906507015,0.0015564983477815986,-0.0025979497004300356 | 0,0
4210 | 140.333340652287 | 99.59744262695312,191.6671600341797,0.23070991039276123 | 1.383886694908142,-0.006467860192060471,0.0001677042746450752 | 90.3 | -0.0018968506483361125,-0.07915803790092468,0.46633657813072205 | 1.9686447381973267,-0.015732746571302414,-0.0009857440600171685 | 0,0
4220 | 140.66667400300503 | 100.12277221679688,191.6649932861328,0.2306237667798996 | 2.099280595779419,-0.01063620112836361,3.1866482459008694e-05 | 90.3 | -0.0008241688483394682,-0.026570456102490425,-0.05845491588115692 | 2.487659215927124,-0.011965333484113216,-0.00021568524243775755 | 0,0
4230 | 141.00000735372305 | 100.95365905761719,191.66091918945312,0.23060637712478638 | 2.8266854286193848,-0.0157718937844038,5.320615400705719e-06 | 90.3 | 0.00012925527698826045,0.0011747420066967607,-0.13484543561935425 | 2.0455524921417236,-0.011261980049312115,-7.437424301315332e-06 | 0,0
4240 | 141.33334070444107 | 101.918701171875,191.65542602539062,0.2307174950838089 | 2.4397966861724854,-0.014073513448238373,1.5256244978445466e-06 | 90.3 | 0.0037153479643166065,0.11493130773305893,0.14001324772834778 | -5.348252773284912,0.033234912902116776,-1.0870075129787438e-05 | 0,0
4250 | 141.6666740551591 | 102.5523681640625,191.65196228027344,0.2308022677898407 | 1.9035253524780273,-0.01034275721758604,4.0047643778962083e-07 | 90.3 | -0.0018288332503288984,-0.06078702583909035,-0.07781977951526642 | 1.5430246591567993,-0.015474165789783001,1.8307493519387208e-05 | 0,0
4260 | 142.0000074058771 | 103.3948974609375,191.64752197265625,0.23065166175365448 | 2.6650803089141846,-0.015410302206873894,-9.7258566711389e-07 | 90.3 | -0.001109538716264069,-0.0278552807867527,-0.0947064757347107 | 2.051839590072632,-0.014734518714249134,-5.835513729834929e-05 | 0,0
4270 | 142.33334075659513 | 104.28225708007812,191.64239501953125,0.23063503205776215 | 3.0679690837860107,-0.018911972641944885,2.8605461466213455e-07 | 90.4 | 0.000928684079553932,0.035692453384399414,0.01964617893099785 | -1.5149472951889038,0.009538493119180202,-1.601905569259543e-05 | 0,0
4280 | 142.66667410731316 | 104.96766662597656,191.637939453125,0.23092703521251678 | 0.8917869925498962,-0.0046436358243227005,1.659116833252483e-06 | 0 | 0.0036618057638406754,0.1067785695195198,0.04956262931227684 | -6.64592170715332,0.04716961830854416,4.348030051914975e-05 | 0,0
4290 | 143.00000745803118 | 105.15982818603516,191.636962890625,0.23092231154441833 | -3.06824540530215e-06,-3.769194563574274e-06,-1.2967809652764117e-06 | 0 | 0.00031922399648465216,-0.01991219073534012,-3.587825005979539e-07 | -0.00011518196697579697,0.00016887484525796026,-2.3456477720174007e-05 | 0,0
4300 | 143.3333408087492 | 105.15995025634766,191.63694763183594,0.23079180717468262 | 0.0,0.0,0.0 | 0 | 0.0,0.0,0.0 | 0.00012912906822748482,2.4038919946178794e-05,1.0870074220292736e-05 | 0,0
4310 | 143.66667415946722 | 105.15998840332031,191.63694763183594,0.23074008524417877 | -1.258384827451664e-06,-2.2646774766599265e-07,-5.14898317760526e-07 | 0 | -0.0004230468475725502,-0.012943794019520283,6.434901678176175e-08 | 5.225189852353651e-06,1.8272542092745425e-06,1.1442169807196478e-06 | 0,0
4320 | 144.00000751018524 | 105.15999603271484,191.63694763183594,0.23072761297225952 | -3.645556319042953e-07,-1.17881590711022e-07,-8.96304470643372e-07 | 0 | -0.00012128500384278595,-0.0036836250219494104,1.5072950887429215e-08 | 1.0984799700963777e-06,-1.4402006627278752e-06,-3.547076994436793e-05 | 0,0
4330 | 144.33334086090326 | 105.16000366210938,191.63694763183594,0.23072326183319092 | -9.525148669808914e-08,-1.978144403835813e-08,1.1442184444376835e-07 | 0 | -5.688735473086126e-05,-0.0009387177415192127,3.3414655487007394e-09 | 2.4094558170872915e-07,5.048707674149e-09,4.004764377896208e-06 | 0,0
4340 | 144.66667421162128 | 105.16000366210938,191.63694763183594,0.23072104156017303 | -2.3064803400529854e-08,-4.8308930189477906e-08,-4.767576911035576e-07 | 0 | 1.4922610716894269e-05,-0.00020583512377925217,1.7377754790715016e-09 | -8.39623268689138e-08,-1.4100655789661687e-06,-1.9451712432783097e-05 | 0,0
4350 | 145.0000075623393 | 105.16000366210938,191.63694763183594,0.23072104156017303 | 0.0,0.0,0.0 | 0 | 0.0,0.0,0.0 | 2.1993812993059692e-07,-3.098800505085819e-07,1.4302730050985701e-05 | 0,0
4360 | 145.33334091305733 | 105.16000366210938,191.63694763183594,0.23072104156017303 | -5.2555160223732855e-09,-1.1537887978363415e-08,5.7210922221884175e-08 | 0 | -1.873258406703826e-05,-4.714441456599161e-05,7.66281066377772e-11 | -3.051809116527693e-08,-7.519157740887294e-09,0.0 | 0,0
4370 | 145.66667426377535 | 105.16000366210938,191.63694763183594,0.23072104156017303 | -1.1065402760745968e-10,1.0733401667462061e-10,-5.14898317760526e-07 | 0 | 5.6779936130624264e-06,-5.607858497569396e-07,-4.288058241819215e-10 | 7.815091684904019e-09,-2.9681922342206235e-07,-1.144218367699068e-05 | 0,0
4380 | 146.00000761449337 | 105.16000366210938,191.63694763183594,0.23072104156017303 | -7.644491706315648e-10,-2.1730053312296604e-09,-1.9070306223056832e-07 | 0 | -3.152348426738172e-06,-6.780069725209614e-06,5.2654079013558786e-12 | -4.901528960488122e-09,1.4625466171480639e-08,-1.1442178902143496e-06 | 0,0
4390 | 146.3333409652114 | 105.16000366210938,191.63694763183594,0.23072104156017303 | 2.6044100209787757e-10,-2.958665534791294e-09,-9.535153111528416e-08 | 0 | -6.244099495233968e-06,2.2087449451646535e-06,9.537265074910373e-12 | -3.8749270458993124e-08,-6.527658058530506e-08,-1.1442182312748628e-06 | 0,0
4400 | 146.6666743159294 | 105.16000366210938,191.63694763183594,0.23072104156017303 | 0.0,0.0,0.0 | 0 | 0.0,0.0,0.0 | -5.859689622411679e-08,-6.879810712234757e-07,1.0870074220292736e-05 | 0,0
4410 | 147.00000766664743 | 105.16000366210938,191.63694763183594,0.23072104156017303 | 2.9787530220204417e-09,-4.684554522071949e-09,-1.1442184444376835e-07 | 0 | -1.0136935088667087e-05,1.5000458006397821e-05,2.643251451051043e-10 | 4.325732660959147e-08,-2.281927891090163e-08,-5.721093430111068e-07 | 0,0
4420 | 147.33334101736546 | 105.16000366210938,191.63694763183594,0.23072104156017303 | 1.8082948471942473e-09,2.1352056123191687e-08,-2.479139880051662e-07 | 0 | -1.0003283023252152e-05,9.404594493389595e-06,-8.328758793751945e-10 | 7.836782600634251e-08,6.738853244314669e-07,4.576873379846802e-06 | 0,0
4430 | 147.66667436808348 | 105.16000366210938,191.63694763183594,0.23072104156017303 | 6.348481185192156e-10,-3.940590076467743e-09,-1.7163276311293885e-07 | 0 | -6.6461548158258665e-06,6.070329618523829e-06,-1.1777061964535207e-11 | 2.551388877947147e-09,-1.840484387116703e-08,-5.721089451071748e-07 | 0,0
4440 | 148.0000077188015 | 105.16000366210938,191.63694763183594,0.23072104156017303 | 2.2677912325796967e-10,-4.710249967843083e-10,-1.1442184444376835e-07 | 0 | 2.9002183055126807e-06,1.9036908724956447e-06,-2.385151520734041e-10 | 5.2572342923440374e-08,-1.5923184548682912e-07,4.576873379846802e-06 | 0,0
4450 | 148.33334106951952 | 105.16000366210938,191.63694763183594,0.23072104156017303 | 0.0,0.0,0.0 | 0 | 0.0,0.0,0.0 | -2.6445764689242424e-08,7.960226611203325e-08,9.153747669188306e-06 | 0,0
4460 | 148.66667442023754 | 105.16000366210938,191.63694763183594,0.23072104156017303 | 1.6706318550774313e-09,1.092699442040157e-08,1.907030799941367e-08 | 0 | -5.399104793468723e-06,8.399159924010746e-06,-4.460206926015786e-10 | 4.867396086183362e-08,-2.032816439623275e-07,5.1489828365447465e-06 | 0,0
4470 | 149.00000777095556 | 105.16000366210938,191.63694763183594,0.23072104156017303 | -2.1414679751696752e-10,8.509124072020313e-09,-5.7210922221884175e-08 | 0 | 1.7394897440681234e-05,-2.611457375678583e-06,-1.4711049045601499e-10 | 7.305942073543292e-09,1.3401859177974984e-06,0.0 | 0,0
4480 | 149.33334112167358 | 105.16000366210938,191.63694763183594,0.23072104156017303 | -1.7006909769357037e-10,8.202232226750539e-10,-9.535153111528416e-08 | 0 | 1.243265978700947e-05,-1.6345120457117446e-06,-6.166944177543598e-10 | -4.9973656324198146e-09,-4.981458232578007e-07,1.4874838598188944e-05 | 0,0
4490 | 149.6666744723916 | 105.16000366210938,191.63694763183594,0.23072104156017303 | 2.9127431022679673e-10,-2.8796176554379826e-09,-9.535153111528416e-08 | 0 | -6.713930815749336e-06,2.39011342273443e-06,8.773982408671888e-12 | -3.782427171472591e-08,-6.290514420470572e-08,-1.1442182312748628e-06 | 0,0
4500 | 150.00000782310963 | 105.16000366210938,191.63694763183594,0.23072104156017303 | 0.0,0.0,0.0 | 0 | 0.0,0.0,0.0 | -5.891774534916294e-08,-6.242830750124995e-07,1.0870074220292736e-05 | 0,0
4510 | 150.33334117382765 | 105.16000366210938,191.63694763183594,0.23072104156017303 | -1.4538795722884856e-09,-9.722163518688376e-09,-1.1442184444376835e-07 | 0 | 1.24962343761581e-05,-6.1228843151184265e-06,1.62794291935775e-10 | -1.0829835916936759e-09,3.565936310678808e-07,0.0 | 0,0
4520 | 150.66667452454567 | 105.16000366210938,191.63694763183594,0.23072104156017303 | 6.37819186355415e-10,2.743221116929817e-08,-3.623358395543619e-07 | 0 | -1.229760982823791e-05,2.0305187717895024e-05,3.180369023692009e-10 | 8.720274280449303e-08,-9.86335408015293e-07,1.0297964763594791e-05 | 0,0
4530 | 151.0000078752637 | 105.16000366210938,191.63694763183594,0.23072104156017303 | -2.8232305382402956e-10,-1.648170311341346e-08,2.0977338976990723e-07 | 0 | 5.8225024986313656e-05,-1.9332067040522816e-06,3.4095068435213705e-10 | -4.293705391233971e-09,-3.6861570151813794e-07,1.3730620594287757e-05 | 0,0
4540 | 151.3333412259817 | 105.16000366210938,191.63694763183594,0.23072104156017303 | -2.5231083888854755e-10,3.5231634276655655e-10,-5.7210922221884175e-08 | 0 | 2.30436967285641e-06,-2.1035773443145445e-06,-8.834734332996419e-11 | 2.1255562643318626e-08,8.115191008073452e-07,-5.721091724808502e-07 | 0,0
4550 | 151.66667457669973 | 105.16000366210938,191.63694763183594,0.23072104156017303 | 0.0,0.0,0.0 | 0 | 0.0,0.0,0.0 | -2.9323357964017305e-08,-4.863128992838028e-07,1.544694896438159e-05 | 0,0
4560 | 152.00000792741776 | 105.16000366210938,191.63694763183594,0.23072104156017303 | 4.4474277594019895e-09,2.2513541253488256e-08,-5.7210922221884175e-08 | 0 | -1.0009670404542703e-05,2.134328315150924e-05,-5.114745293965939e-10 | 5.1057128303000354e-08,-1.1113733222600786e-07,4.576873834594153e-06 | 0,0
4570 | 152.33334127813578 | 105.16000366210938,191.63694763183594,0.23072104156017303 | 2.524611186771608e-09,2.4703705747697313e-08,-5.530388875740755e-07 | 0 | -4.8540339776081964e-05,9.345591024612077e-06,1.0957010038864512e-12 | 1.1386714504624251e-07,1.809892069104535e-06,-1.029796385410009e-05 | 0,0
4580 | 152.6666746288538 | 105.16000366210938,191.63694763183594,0.23072104156017303 | -1.3076895122310361e-10,6.247398154357597e-09,-1.907030799941367e-08 | 0 | 1.2507400242611766e-05,-1.6647404663672205e-06,-9.262098032980504e-12 | 2.6803265162911316e-10,5.8316068418662326e-08,0.0 | 0,0
4590 | 153.00000797957182 | 105.16000366210938,191.63694763183594,0.23072104156017303 | -1.8392222467245034e-10,-1.072599231655147e-09,-5.7210922221884175e-08 | 0 | 7.581312502225046e-07,-1.4990846466389485e-06,-1.1728205906447187e-10 | 2.3428514239753895e-08,9.788848274183692e-07,0.0 | 0,0
4600 | 153.33334133028984 | 105.16000366210938,191.63694763183594,0.23072104156017303 | 0.0,0.0,0.0 | 0 | 0.0,0.0,0.0 | -1.693104501043763e-08,-8.85020085661381e-07,1.544694896438159e-05 | 0,0
4610 | 153.66667468100786 | 105.16000366210938,191.63694763183594,0.23072104156017303 | 3.944273796463449e-10,2.7224810850157155e-08,-5.14898317760526e-07 | 0 | -3.30829898302909e-05,2.642801518959459e-06,-8.350959368463862e-10 | -2.513087515865209e-08,5.304536898620427e-07,-1.7163276424980722e-05 | 0,0
