Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
1 | 0.03333333507180214 | 150.24192810058594,191.76974487304688,0.3324846625328064 | -0.000250377255724743,0.0015565503854304552,0.08763719350099564 | 0 | -0.27921268343925476,0.1965126246213913,0.00021529849618673325 | 0.0010602285619825125,-0.006353625562041998,-0.43923965096473694 | 0,0
43 | 1.433333408087492 | 150.24179077148438,191.76980590820312,0.3488926589488983 | -5.486357963491173e-07,-1.339405685030215e-06,6.716562347719446e-05 | 0 | -0.0007651773630641401,0.000425568112405017,-7.057441564484179e-08 | -1.645907286729198e-05,-4.018216714030132e-05,0.0020149685442447662 | 0,0
85 | 2.833333481103182 | 155.6910400390625,191.73947143554688,0.34860533475875854 | 4.898090839385986,-0.06077597662806511,0.0006138159660622478 | 90.7 | 0.004917002748697996,-0.0340626984834671,-0.6686667203903198 | -0.2375793308019638,-0.02026062272489071,0.008590219542384148 | 0,0
128 | 4.266666889190674 | 163.05563354492188,191.64230346679688,0.3494011163711548 | 5.2997589111328125,-0.06880071014165878,-0.0004001141351182014 | 90.7 | 0.005806978326290846,-0.093064084649086,-0.010801689699292183 | -1.1523197889328003,0.01441620197147131,0.00203155935741961 | 0,0
7036 | 234.53334556519985 | 135.9057159423828,223.70602416992188,0.34905382990837097 | 0.11297205835580826,-3.9386327266693115,0.0005963857402093709 | 178.4 | 0.425439715385437,-0.03493255376815796,3.269643545150757 | -0.051893364638090134,-2.7831027507781982,-0.0025693413335829973 | 0,0
7075 | 235.83334563300014 | 135.96926879882812,221.18499755859375,0.3496415913105011 | 0.08286824822425842,-2.8935954570770264,-1.8879603658206179e-06 | 178.4 | -0.05735867843031883,-0.010393520817160606,0.5257062911987305 | 0.03686204180121422,-1.7018436193466187,-7.494630699511617e-05 | 0,0
7112 | 237.06667903065681 | 136.04615783691406,218.31842041015625,0.347929447889328 | 0.023240789771080017,-0.9008818864822388,-3.741594264283776e-05 | 0 | -0.8572399020195007,-0.054455872625112534,0.3908916413784027 | -0.3185952305793762,12.196390151977539,-6.808101898059249e-05 | 0,0
7152 | 238.4000124335289 | 136.046630859375,218.30133056640625,0.34890952706336975 | -2.801353105041926e-07,7.540593742305646e-06,5.7210922221884175e-08 | 0 | 0.005878000054508448,0.00020433307508938015,-1.8577145510789705e-07 | -8.404058462474495e-06,0.00022621780226472765,1.7163275742859696e-06 | 0,0
7191 | 239.70001250132918 | 136.046630859375,218.30133056640625,0.3489283621311188 | 1.6459688723102772e-08,7.200849694299905e-08,9.7258566711389e-07 | 0 | 5.3980533266440034e-05,6.929938535904512e-06,-6.503343419339558e-10 | 5.810148877571919e-07,-1.0562353054410778e-06,2.8605460101971403e-05 | 0,0
7230 | 241.00001256912947 | 136.046630859375,218.30133056640625,0.34892940521240234 | -7.994511719289221e-10,3.3599500959269335e-09,5.7210922221884175e-08 | 0 | 2.6015318326244596e-06,2.158854783829156e-07,3.8676336439058545e-11 | 3.9134427254339244e-08,9.333926520582736e-09,1.1442183449617005e-06 | 0,0
7267 | 242.23334596678615 | 136.04945373535156,218.1322784423828,0.3494894206523895 | 0.033377960324287415,-1.0716301202774048,1.1137059118482284e-05 | 178.2 | 0.29906922578811646,0.0031768481712788343,0.8348724842071533 | 0.1469401717185974,-5.181110382080078,0.00011671026004478335 | 0,0
7307 | 243.56667936965823 | 136.12728881835938,215.65838623046875,0.34968283772468567 | 0.06930942088365555,-2.307096242904663,4.3022613681387156e-05 | 178.3 | 0.5923475623130798,0.047002505511045456,0.017756648361682892 | 0.1701079159975052,-5.649189472198486,-0.00032724649645388126 | 0,0
7348 | 244.93334610760212 | 136.22544860839844,211.4042205810547,0.34941086173057556 | 0.0419541671872139,-3.617896318435669,6.445763574447483e-06 | 179.3 | 0.14225438237190247,-0.0016265666345134377,-0.8299785852432251 | -0.02870321087539196,-2.819695234298706,-8.581638394389302e-05 | 0,0
7387 | 246.2333461754024 | 136.245361328125,205.39187622070312,0.34892407059669495 | -0.0221292395144701,-4.775213718414307,1.3730621049035108e-06 | 180.3 | -0.002726062200963497,0.032588399946689606,-0.5113357901573181 | 0.17555665969848633,0.0363922081887722,8.98211364983581e-05 | 0,0
7423 | 247.43334623798728 | 136.21395874023438,200.996337890625,0.3487795889377594 | -0.027932584285736084,-3.0657997131347656,1.5427878679474816e-05 | 180.5 | 0.32990849018096924,0.009483834728598595,-0.0266877431422472 | -0.011432970874011517,-2.0896694660186768,5.94993653066922e-05 | 0,0
7464 | 248.80001297593117 | 136.05780029296875,195.26663208007812,0.34875863790512085 | -0.7697904109954834,-4.439242839813232,-1.2338487977103796e-05 | 189.8 | -0.0890953317284584,-0.6086058616638184,-15.826739311218262 | -2.844226837158203,0.7067727446556091,-0.00014760415069758892 | 0,0
7504 | 250.13334637880325 | 133.08236694335938,189.7498016357422,0.3485490679740906 | -3.496077537536621,-3.2706801891326904,0.0001981404930120334 | 226.9 | -0.8327354192733765,-1.0062834024429321,-25.557180404663086 | -3.3066914081573486,4.036952972412109,-0.0012923942413181067 | 0,0
7543 | 251.43334644660354 | 127.386962890625,187.60397338867188,0.3487892150878906 | -4.921442985534668,-0.4280090630054474,1.9127517589367926e-05 | 265.0 | 0.0385981984436512,0.002996541792526841,-16.213720321655273 | -0.06155490502715111,3.0366439819335938,-0.00016648374730721116 | 0,0
7580 | 252.66667984426022 | 121.3056411743164,187.4407196044922,0.3489261865615845 | -4.965540885925293,0.0835915356874466,9.344450404569216e-07 | 271.0 | 0.08452729880809784,-0.0019346110057085752,-2.844776153564453 | -0.03919601067900658,-0.05142688378691673,9.725855306896847e-06 | 0,0
7621 | 254.0333465822041 | 114.49124908447266,187.5855255126953,0.34930160641670227 | -5.002499103546143,0.1304861158132553,0.007097815629094839 | 271.5 | 0.001176164485514164,-0.007584993727505207,-0.3310246765613556 | -0.08524417132139206,0.015378444455564022,0.400381475687027 | 0,0
7661 | 255.3666799850762 | 107.7967529296875,187.7281036376953,0.34950900077819824 | -5.044362545013428,0.05640564486384392,-6.174965528771281e-05 | 270.6 | -0.0010967922862619162,0.05611661076545715,-0.9049780368804932 | 0.5863522887229919,-0.007998681627213955,-0.003105408512055874 | 0,0
7698 | 256.60001338273287 | 101.56636810302734,187.7479248046875,0.34950122237205505 | -5.082200050354004,-0.018349608406424522,-3.535634823492728e-05 | 269.8 | -0.09408441185951233,0.10359245538711548,3.2066690921783447 | 1.142649531364441,-0.07340344786643982,-0.002662596059963107 | 0,0
12354 | 411.80002147704363 | 169.49563598632812,187.5706329345703,0.34894028306007385 | -4.971583366394043,-0.13139064610004425,4.767576911035576e-07 | 268.5 | -0.14771801233291626,0.041236601769924164,-0.6737766861915588 | 0.6927966475486755,0.6919361352920532,2.974967719637789e-05 | 0,0
12396 | 413.2000215500593 | 165.8044891357422,187.5198211669922,0.34942686557769775 | -3.210948944091797,-0.008899673819541931,-3.871272383548785e-06 | 269.8 | -0.005456533748656511,0.251778781414032,-0.8919880390167236 | 1.6619609594345093,0.04937407374382019,-0.00011728238314390182 | 0,0
12434 | 414.4666882827878 | 162.78799438476562,187.5211944580078,0.3484766185283661 | -2.020784616470337,0.013155682012438774,-1.0831934559973888e-05 | 270.4 | -0.014518565498292446,-0.10990818589925766,-0.35359668731689453 | -0.4030251204967499,0.08798474818468094,0.0001750654191710055 | 0,0
12475 | 415.8333550207317 | 162.14222717285156,187.524169921875,0.34887319803237915 | 3.723097324836999e-05,9.480820608587237e-07,2.8414758617145708e-06 | 0 | 0.00037219838122837245,-0.028630761429667473,-2.731934728217311e-06 | -8.667858492117375e-05,4.611114036379149e-06,-2.4028584448387846e-05 | 0,0
12515 | 417.1666884236038 | 162.1422576904297,187.524169921875,0.348928838968277 | 2.600847324174538e-07,-8.970513221129295e-08,-3.2419524131910293e-07 | 0 | -6.087539441068657e-05,-0.00019792464445345104,-1.6196070262708417e-08 | -9.943132681655698e-07,-1.5481840591746732e-06,-6.865310751891229e-06 | 0,0
12556 | 418.53335516154766 | 162.1422576904297,187.524169921875,0.348928838968277 | -4.255464958191624e-08,3.670742998451715e-08,6.865310524517554e-07 | 0 | 2.2407257347367704e-05,3.598132752813399e-05,5.933419866543943e-10 | -1.00433976513159e-06,2.313080813109991e-06,5.721084903598239e-07 | 0,0
12594 | 419.80002189427614 | 162.1422576904297,187.524169921875,0.348928838968277 | 1.906361646319965e-08,-2.081624828065287e-08,-1.0107263506142772e-06 | 0 | 1.2216739378345665e-05,-1.6356960259145126e-05,-3.972359774451206e-09 | 6.5633893875371996e-09,-1.4453024732574704e-06,-1.7163289385280223e-06 | 0,0
12636 | 421.20002196729183 | 162.1422576904297,187.524169921875,0.348928838968277 | 5.266626690314524e-09,1.7262152596231317e-08,-2.0977338976990723e-07 | 0 | 9.009046152641531e-06,-4.074354365002364e-06,-6.611504121956102e-10 | 7.635279786200044e-08,6.914984851391637e-07,-1.7163276879728073e-06 | 0,0
12678 | 422.6000220403075 | 162.1422576904297,187.524169921875,0.348928838968277 | -2.951669575423921e-09,6.927962370451013e-11,4.386170644465892e-07 | 0 | -6.951263003429631e-06,2.97130804938206e-06,-1.099326879527851e-10 | 5.633963269247033e-07,1.224190214088594e-06,-1.2014294043183327e-05 | 0,0
12721 | 424.033355448395 | 162.1422576904297,187.524169921875,0.348928838968277 | -1.489659062769988e-08,5.2504869785252595e-08,1.3158512501831865e-06 | 0 | 4.3110190745210275e-05,1.2190945199108683e-05,-2.3033575047293198e-09 | -4.46897701067428e-07,1.5751460296087316e-06,3.947553341276944e-05 | 0,0
12761 | 425.3666888512671 | 160.802978515625,187.53082275390625,0.3497841954231262 | -3.00000262260437,0.014090488664805889,-3.5089365155727137e-06 | 270.3 | 0.0035865032114088535,0.07683596014976501,-0.29094868898391724 | -2.618150472640991,-0.009582274593412876,-3.947553341276944e-05 | 0,0
12803 | 426.7666889242828 | 157.62246704101562,187.54931640625,0.3497452735900879 | -4.162895679473877,0.028695490211248398,-5.015490842197323e-06 | 270.4 | -0.003912375308573246,0.04409550875425339,-0.15795785188674927 | -2.772860288619995,0.029845552518963814,3.6614987038774416e-05 | 0,0
12844 | 428.1333556622267 | 152.5707244873047,187.58602905273438,0.34851133823394775 | -2.654503107070923,0.02209848165512085,-7.952317901072092e-06 | 270.5 | -0.005182530730962753,-0.03493620827794075,-0.010731499642133713 | 0.010328291915357113,0.0008130445494316518,8.581638394389302e-05 | 0,0
12884 | 429.46668906509876 | 147.36972045898438,187.62501525878906,0.34906187653541565 | -4.579484462738037,0.03075106255710125,-4.84385827803635e-06 | 270.4 | -0.0026541338302195072,0.10216940939426422,0.01859319396317005 | 0.2979898154735565,-0.007213130127638578,-2.517281609470956e-05 | 0,0
12924 | 430.80002246797085 | 140.94520568847656,187.66273498535156,0.3486505150794983 | -4.912193298339844,0.03432752192020416,0.0006827361066825688 | 270.4 | -0.012707418762147427,0.011981701478362083,-0.1959693878889084 | 0.2268075793981552,-0.023542752489447594,0.0037570411805063486 | 0,0
12964 | 432.13335587084293 | 135.11708068847656,189.87109375,0.348428875207901 | -3.31754994392395,3.618325710296631,-1.0755653420346789e-05 | 317.5 | 0.0841284766793251,-0.05836175009608269,-35.38631820678711 | 0.7929467558860779,1.243815302848816,-2.5172801542794332e-05 | 0,0
13005 | 433.5000226087868 | 132.23419189453125,195.7322540283203,0.3485774099826813 | -0.4130445718765259,4.946826457977295,4.100116257177433e-06 | 355.2 | 0.00021337586804293096,-0.0051969983614981174,-27.60648536682129 | 2.9894022941589355,0.21891115605831146,-3.8331312680384144e-05 | 0,0
13045 | 434.8333560116589 | 131.9357147216797,202.36476135253906,0.3489294648170471 | 0.029504669830203056,4.9995222091674805,-0.00723408255726099 | 0.3 | -0.008311097510159016,0.032377056777477264,-3.575176954269409 | 0.4084211587905884,0.19144533574581146,0.1121983602643013 | 0,0
13086 | 436.2000227496028 | 131.98995971679688,206.18995666503906,0.3493349850177765 | 0.050903379917144775,2.2019968032836914,5.478899402078241e-05 | 1.3 | -0.3385731279850006,0.019741065800189972,-0.4097937047481537 | 0.15223804116249084,3.9031503200531006,-0.0003020735166501254 | 0,0
13128 | 437.6000228226185 | 132.05967712402344,209.51593017578125,0.3495359420776367 | 0.06159253790974617,3.016352415084839,3.6233584523870377e-06 | 1.2 | -0.05576508492231369,-0.007754351012408733,0.048101991415023804 | 0.006754919420927763,2.5872156620025635,-2.9177568649174646e-05 | 0,0
13170 | 439.0000228956342 | 132.0997314453125,211.499755859375,0.3481120467185974 | -8.14201048342511e-05,-0.0005039341049268842,1.889867417048663e-05 | 0 | -0.4014090597629547,-0.004451913293451071,7.7450740718632e-06 | -0.00017664335609879345,0.0007172166951932013,0.00015218104817904532 | 0,0
13209 | 440.30002296343446 | 132.09974670410156,211.49940490722656,0.34892287850379944 | 1.6960856896730547e-07,-4.766441179526737e-06,4.958279760103323e-07 | 0 | -0.0036530245561152697,-7.354301487794146e-05,-2.5650535029342336e-09 | 2.2399190413580072e-07,1.94187286979286e-05,-1.1442186860222137e-06 | 0,0
13251 | 441.70002303645015 | 132.09974670410156,211.49940490722656,0.34892889857292175 | -3.1430220648331897e-09,-6.56093090967147e-09,0.0 | 0 | -5.37048845217214e-06,2.610952606119099e-06,-2.850715219437916e-10 | -6.246024781830783e-07,9.289542504120618e-07,-1.3158511137589812e-05 | 0,0
13292 | 443.06668977439404 | 132.09974670410156,211.49940490722656,0.34892889857292175 | 3.404438286835898e-09,4.5759274147627593e-10,-1.907030799941367e-08 | 0 | 3.7174123690419947e-07,-1.811228344195115e-06,-1.629626641963533e-11 | 2.7019977366649073e-08,3.4330360776380076e-09,0.0 | 0,0
13333 | 444.4333565123379 | 132.09974670410156,211.49940490722656,0.34892889857292175 | 7.115843914107245e-09,-1.8216826935812946e-09,-5.7210922221884175e-08 | 0 | -1.3614416047857958e-06,-3.660152742668288e-06,-1.909982588754744e-11 | 2.717681901742708e-08,3.4294997952599715e-09,0.0 | 0,0
13372 | 445.7333565801382 | 132.09974670410156,211.49940490722656,0.34892889857292175 | 1.1152374135292575e-08,-1.1761174256719187e-09,-5.7210922221884175e-08 | 0 | -8.427110174125119e-07,-5.6878907344071195e-06,-6.806982928708738e-12 | 2.7263975965752252e-08,3.4277611860034085e-09,0.0 | 0,0
13414 | 447.1333566531539 | 132.09974670410156,211.49940490722656,0.34892889857292175 | -1.9408623597172436e-09,-8.580837707050648e-10,3.814061599882734e-08 | 0 | -6.8391267404877e-07,1.1001383199982229e-06,2.0903499417523896e-11 | -5.822586857107126e-08,-2.5742512121951222e-08,1.1442184586485382e-06 | 0,0
13455 | 448.5000233910978 | 132.09974670410156,211.49940490722656,0.34892889857292175 | -1.9438296305906988e-08,-2.2899087070982205e-09,6.674607675449806e-07 | 0 | -2.3731058718112763e-06,2.398981450824067e-05,6.60639321026224e-10 | 6.294889658420288e-07,-3.4595085907085377e-08,0.0 | 0,0
