Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
10810 | 360.3333521261811 | 98.37022399902344,191.65341186523438,0.25788381695747375 | 2.4399890899658203,-0.0321795828640461,9.535153111528416e-08 | 90.8 | -0.000628031266387552,-0.10597070306539536,-0.008387506939470768 | 2.823514699935913,-0.03476008400321007,-4.004764832643559e-06 | 0,0
10820 | 360.66668547689915 | 98.9454116821289,191.64614868164062,0.2590281665325165 | 0.1552860289812088,-0.001998327672481537,-2.7270539249002468e-06 | 0 | 0.0040972414426505566,0.6192148923873901,-0.011038068681955338 | -12.96147346496582,0.1487027406692505,-7.265786553034559e-05 | 0,0
10830 | 361.00001882761717 | 98.945556640625,191.64614868164062,0.25881972908973694 | -5.7074084907071665e-05,-5.798123311251402e-06,2.5363508484588237e-06 | 0 | -0.001791661255992949,-0.20857709646224976,7.284841558430344e-06 | 9.10312810447067e-05,-2.126550316461362e-05,3.547076994436793e-05 | 0,0
10840 | 361.3333521783352 | 98.94573974609375,191.64614868164062,0.25846317410469055 | -2.1654475858667865e-05,-2.72594502348511e-06,8.200231604860164e-07 | 0 | -0.0005152752855792642,-0.0747699961066246,1.0582650702417595e-06 | 5.6750828662188724e-05,-5.063452022113779e-07,2.1168038074392825e-05 | 0,0
10850 | 361.6666855290532 | 98.94580078125,191.64614868164062,0.25833797454833984 | -5.681172751792474e-06,1.2315163644416316e-07,-4.958279760103323e-07 | 0 | -0.00015227457333821803,-0.019146621227264404,2.8079178093776136e-08 | 4.239054305799073e-06,2.63247756038254e-07,-2.9177568649174646e-05 | 0,0
10860 | 362.00001887977123 | 98.94581604003906,191.64614868164062,0.2582990229129791 | -1.1812933280452853e-06,5.1719243998604725e-08,1.1442184444376835e-07 | 0 | -3.908198414137587e-05,-0.003900043200701475,-6.706434518832793e-09 | -4.8848560254555196e-06,1.2087494951629196e-06,6.865310297143878e-06 | 0,0
10870 | 362.33335223048925 | 98.94583129882812,191.64614868164062,0.2582879066467285 | 0.0,0.0,0.0 | 0 | 0.0,0.0,0.0 | 1.846273517003283e-05,-1.173939025989057e-07,-5.148982381797396e-06 | 0,0
10880 | 362.6666855812073 | 98.94583129882812,191.64614868164062,0.2582855820655823 | -1.6156951687662513e-07,-1.6421831006141474e-08,2.8605461466213455e-07 | 0 | 3.354458385729231e-05,-0.0005442001856863499,1.6413614911670038e-09 | 5.680179242517625e-07,-5.256297299638391e-07,8.009528755792417e-06 | 0,0
10890 | 363.0000189319253 | 98.94583129882812,191.64614868164062,0.2582845687866211 | -4.6529962105523737e-08,-2.2487071760224353e-08,-1.5256246399530937e-07 | 0 | 5.616774797090329e-05,-0.0001539018703624606,6.633799620736625e-10 | 2.741523132954171e-07,-6.435014370254066e-07,-1.6019057511584833e-05 | 0,0
10900 | 363.3333522826433 | 98.94583129882812,191.64614868164062,0.2582845687866211 | -1.3027067424786765e-08,9.269086831409368e-09,3.432655262258777e-07 | 0 | 4.198781243758276e-05,-4.292556695872918e-05,-1.1843583891391063e-09 | -6.248281181342463e-08,1.1688435996859425e-08,-1.0870075129787438e-05 | 0,0
10910 | 363.66668563336134 | 98.94583129882812,191.64614868164062,0.2582845687866211 | -4.5642423174285796e-09,-1.068572119677924e-09,3.814061599882734e-08 | 0 | 1.5924407534839702e-06,-1.4685411770187784e-05,-4.1983916343468763e-10 | 4.832792654951845e-08,9.389907518198015e-08,4.576873834594153e-06 | 0,0
10920 | 364.00001898407936 | 98.94583129882812,191.64614868164062,0.2582845687866211 | 0.0,0.0,0.0 | 0 | 0.0,0.0,0.0 | 8.136634477295956e-08,-7.631205107827554e-07,-2.460069299559109e-05 | 0,0
10930 | 364.3333523347974 | 98.94583129882812,191.64614868164062,0.2582845687866211 | 5.400563551916093e-09,1.4173487938862195e-09,6.293201408880122e-07 | 0 | 3.104854840785265e-06,1.3823392691847403e-05,6.552833831108273e-10 | 2.252843387395842e-07,-2.1966290120190024e-08,8.581638212490361e-06 | 0,0
10940 | 364.6666856855154 | 98.94583129882812,191.64614868164062,0.2582845687866211 | -1.204050970038395e-09,7.072604280011774e-09,3.2419524131910293e-07 | 0 | -4.356768386060139e-06,-2.2250965230341535e-06,-8.995660882860079e-10 | -1.6583760142907522e-08,2.687188782601879e-07,1.7163281427201582e-06 | 0,0
10950 | 365.0000190362334 | 98.94583129882812,191.64614868164062,0.2582845687866211 | -5.724906659843043e-10,-5.816475634468077e-10,1.7163276311293885e-07 | 0 | -3.941088380088331e-06,-1.840483946580207e-06,1.4386815523625973e-11 | 1.199563670617465e-09,-2.046622782359009e-08,5.721089451071748e-07 | 0,0
10960 | 365.33335238695145 | 98.94583129882812,191.64614868164062,0.2582845687866211 | 3.285435812294679e-10,-7.331820151001978e-10,1.1442184444376835e-07 | 0 | -1.379303284920752e-06,1.1504720305310911e-06,1.946343607117651e-11 | 1.520857551007282e-09,-1.9588135558024078e-08,1.7163275742859696e-06 | 0,0
10970 | 365.66668573766947 | 98.95480346679688,191.64605712890625,0.2582435607910156 | 0.08540831506252289,-0.002134984591975808,5.911795142310439e-07 | 0 | -0.0047525931149721146,-0.01399079617112875,0.9817721843719482 | -0.24370013177394867,0.004229326266795397,2.4600694814580493e-05 | 0,0
10980 | 366.0000190883875 | 99.14447784423828,191.6436309814453,0.2577356696128845 | 1.3014401197433472,-0.01782020926475525,-2.193085265389527e-06 | 90.8 | -0.0012600519694387913,-0.15719886124134064,0.004342555068433285 | 3.858983278274536,-0.05265773832798004,1.8307493519387208e-05 | 0,0
10990 | 366.3333524391055 | 99.7677993774414,191.63507080078125,0.25762754678726196 | 2.3424272537231445,-0.031975679099559784,-2.479139880051662e-07 | 90.8 | 0.00033566722413524985,0.023646997287869453,0.005227094050496817 | 2.8525326251983643,-0.038673147559165955,-4.920138599118218e-05 | 0,0
11000 | 366.66668578982353 | 100.59397888183594,191.623779296875,0.2580265700817108 | 2.481151819229126,-0.03367422893643379,-3.814061599882734e-08 | 90.8 | 0.0010388465598225594,0.1121174544095993,0.004302980378270149 | -0.04152774438261986,0.002598836785182357,1.7163273469122942e-06 | 0,0
11010 | 367.00001914054155 | 101.44878387451172,191.61219787597656,0.25808414816856384 | 2.9190266132354736,-0.03881975635886192,-1.620976036065258e-06 | 90.8 | -0.0010347990319132805,-0.14353148639202118,0.02909870445728302 | 3.663654088973999,-0.044911909848451614,-3.0893894290784374e-05 | 0,0
11020 | 367.3333524912596 | 102.43242645263672,191.59921264648438,0.25849467515945435 | 2.018366575241089,-0.02580520324409008,5.7210922221884175e-08 | 90.7 | 0.004166151862591505,0.5257702469825745,0.027291743084788322 | -10.297586441040039,0.12901508808135986,-7.437420208589174e-06 | 0,0
