Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
990 | 33.00000172108412 | 166.87599182128906,187.51815795898438,0.3491246700286865 | -1.954516887664795,-0.010977469384670258,8.478658855892718e-05 | 269.7 | -0.007700394839048386,-0.4100942611694336,-0.5696802139282227 | -4.226528167724609,0.1269610971212387,-0.00045539881102740765 | 0,0
1032 | 34.40000179409981 | 163.39968872070312,187.51431274414062,0.34947243332862854 | -3.0928947925567627,0.02026468701660633,6.293201295193285e-06 | 270.4 | -0.021313967183232307,-0.07702002674341202,-0.6270026564598083 | -2.5368688106536865,0.14816077053546906,3.547076994436793e-05 | 0,0
1073 | 35.766668532043695 | 161.4096221923828,187.5258331298828,0.3479335606098175 | 0.0005515169468708336,-4.15762078773696e-05,1.067937228071969e-05 | 0 | 0.002706388011574745,-0.44216516613960266,2.1984722479828633e-05 | 0.0005669902893714607,-0.0006867568590678275,0.00021396882948465645 | 0,0
1111 | 37.03333526477218 | 161.41014099121094,187.5258331298828,0.34892043471336365 | 5.140142548043514e-06,8.22998202920644e-08,9.153747555501468e-07 | 0 | 1.8762913896352984e-05,-0.00395731907337904,-3.1375651587950415e-07 | 4.983425696991617e-06,3.247970141728729e-07,2.8605477382370736e-06 | 0,0
1151 | 38.36666866764426 | 161.41014099121094,187.5258331298828,0.3489292860031128 | 5.496692878637077e-08,-6.936383467603946e-09,-7.628123199765469e-08 | 0 | -2.421839781163726e-06,-4.291791992727667e-05,-3.830752159927897e-09 | -2.0957048718628357e-07,3.332911830966623e-07,1.7163276424980722e-05 | 0,0
1191 | 39.70000207051635 | 161.41015625,187.5258331298828,0.34892934560775757 | 1.1366572127968766e-09,1.7791127460142775e-09,-7.05601394201949e-07 | 0 | 9.381654422213614e-07,-8.560894571019162e-07,-7.423926057237296e-11 | -1.942715854852395e-08,1.5200596337194838e-08,-2.2884373720444273e-06 | 0,0
1231 | 41.03333547338843 | 161.41015625,187.5258331298828,0.34892934560775757 | 2.1466870503417113e-09,2.016746103450373e-09,-8.200231604860164e-07 | 0 | 1.422117975380388e-06,-1.659799295339326e-06,-2.565113121910656e-10 | 1.231633017795275e-08,1.104500100268524e-07,-2.2884357804286992e-06 | 0,0
1270 | 42.33333554118872 | 161.41015625,187.5258331298828,0.34892934560775757 | -1.2418726047513928e-09,1.2850139841091845e-09,-9.153747555501468e-07 | 0 | 1.0225496680504875e-06,9.46431271131587e-07,-4.527917103758217e-12 | -4.6437351741701605e-09,4.261047337195123e-08,-2.2884357804286992e-06 | 0,0
1312 | 43.73333561420441 | 161.41015625,187.5258331298828,0.34892934560775757 | -6.664234164510674e-10,-6.53699805397423e-09,-3.0512492799061874e-07 | 0 | -3.227782144676894e-06,5.152930953045143e-07,1.0359712220020523e-11 | -1.9465613121383285e-08,1.1040900638192852e-08,-2.2884369172970764e-06 | 0,0
1354 | 45.1333356872201 | 161.41015625,187.5258331298828,0.34892934560775757 | 3.3982547331667945e-10,1.6654920775849291e-09,-6.483904826382059e-07 | 0 | 5.745955604652409e-07,-2.533915903768502e-07,6.593607604354901e-11 | -4.275070963899452e-09,-6.866945057026896e-08,-2.2884373720444273e-06 | 0,0
